Team_Name,Player_Name,Uploaded_Date,Category_Name,Format_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Spot Up,3.7%,1.6,0.9,0.571,13%,Poor,0.8,0.3,1.1,30%,35%,14.3%,14.3%,14.3%,"28.6%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Spot Up,2.9%,0.8,0.6,0.818,40%,Average,0.5,0.3,0.8,36.4%,40.9%,0%,0%,0%,"36.4%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Spot Up,2.6%,1.7,0,0,0%,Poor,1.3,0,1.3,0%,0%,20%,0%,0%,"0%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,Spot Up,1.8%,1.8,0.8,0.429,-,-,1.5,0.3,1.8,14.3%,21.4%,0%,0%,0%,"14.3%
"
Dominican (IL) Stars,Kyle Burks,2019-1-15,Play Types,Offensive,Spot Up,1.8%,0.7,0.5,0.714,-,-,0.4,0.2,0.6,33.3%,41.7%,14.3%,0%,0%,"28.6%
"
Dominican (IL) Stars,Andrew Wojcik,2019-1-15,Play Types,Offensive,Spot Up,1.3%,0.7,0.3,0.4,-,-,0.6,0,0.6,0%,0%,0%,20%,0%,"20%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,Spot Up,1.3%,0.8,1.3,1.6,-,-,0.3,0.5,0.8,60%,80%,0%,0%,0%,"60%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,Spot Up,1.1%,0.4,0.3,0.75,-,-,0.2,0.1,0.3,33.3%,50%,25%,0%,0%,"25%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,Spot Up,0.5%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Spot Up,15.4%,3.2,3.8,1.182,79%,Very Good,1.4,1.4,2.8,48.9%,60.6%,7.3%,10.9%,9.1%,"47.3%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Spot Up,12.6%,2.6,2.7,1.022,59%,Good,1,0.9,1.9,48.5%,54.5%,13.3%,15.6%,6.7%,"48.9%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Spot Up,10.9%,2.8,4.7,1.692,99%,Excellent,0.8,1.6,2.4,66.7%,84.8%,2.6%,15.4%,10.3%,"69.2%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Spot Up,10.1%,2.1,1.9,0.889,38%,Average,0.8,0.7,1.5,46.2%,51.9%,19.4%,11.1%,8.3%,"41.7%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Spot Up,8.1%,3.2,3.7,1.138,74%,Very Good,0.9,1.7,2.6,65.2%,67.4%,13.8%,6.9%,6.9%,"55.2%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Spot Up,7.5%,1.9,1.4,0.704,16%,Below Average,0.8,0.3,1.1,26.7%,30%,22.2%,29.6%,22.2%,"33.3%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Spot Up,5.6%,1.4,1.6,1.15,75%,Very Good,0.2,0.6,0.9,75%,75%,20%,25%,25%,"60%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Spot Up,4.7%,1,0.7,0.706,16%,Below Average,0.4,0.3,0.7,41.7%,50%,23.5%,5.9%,0%,"29.4%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Spot Up,4.5%,0.9,0.6,0.625,10%,Poor,0.4,0.2,0.6,40%,40%,31.3%,6.3%,6.3%,"31.3%
"
Dominican (IL) Stars,Kyle Burks,2019-1-15,Play Types,Offensive,Spot Up,3.9%,1.4,0.3,0.214,1%,Poor,0.6,0.1,0.7,14.3%,14.3%,42.9%,7.1%,7.1%,"14.3%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Spot Up,3.6%,0.9,0.7,0.769,22%,Below Average,0.3,0.3,0.5,50%,50%,23.1%,15.4%,15.4%,"38.5%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,Spot Up,2.8%,1.1,1,0.9,39%,Average,0.4,0.4,0.9,50%,50%,20%,10%,10%,"40%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,Spot Up,2.8%,0.9,1.1,1.2,81%,Very Good,0.2,0.5,0.6,71.4%,78.6%,20%,20%,20%,"60%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Spot Up,2.5%,1.5,1,0.667,-,-,0.7,0.3,1,33.3%,41.7%,22.2%,11.1%,11.1%,"33.3%
"
Dominican (IL) Stars,Andrew Wojcik,2019-1-15,Play Types,Offensive,Spot Up,2%,1,0.3,0.286,-,-,0.1,0.1,0.3,50%,50%,71.4%,0%,0%,"14.3%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Spot Up,1.4%,0.3,0.5,1.4,-,-,0.1,0.2,0.3,60%,70%,0%,0%,0%,"60%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,Spot Up,0.8%,0.8,0.5,0.667,-,-,0.5,0,0.5,0%,0%,0%,33.3%,33.3%,"33.3%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,Spot Up,0.8%,0.5,0.3,0.667,-,-,0.2,0.2,0.3,50%,50%,33.3%,0%,0%,"33.3%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,P&R Ball Handler,25.9%,2.2,1.2,0.568,23%,Below Average,0.7,0.5,1.2,40%,52.5%,37.8%,8.1%,0%,"21.6%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,P&R Ball Handler,12.6%,1.1,0.8,0.722,45%,Average,0.4,0.2,0.6,40%,40%,27.8%,16.7%,16.7%,"38.9%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,P&R Ball Handler,11.2%,1.1,1.2,1.063,90%,Excellent,0.5,0.4,0.9,41.7%,45.8%,12.5%,18.8%,18.8%,"43.8%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,P&R Ball Handler,11.2%,0.9,0.8,0.875,69%,Very Good,0.4,0.4,0.8,46.2%,50%,12.5%,6.3%,0%,"43.8%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,P&R Ball Handler,9.8%,0.8,0.3,0.357,7%,Poor,0.6,0.1,0.8,15.4%,19.2%,0%,7.1%,0%,"14.3%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,P&R Ball Handler,8.4%,1.1,1.1,1,85%,Excellent,0.5,0.3,0.7,37.5%,37.5%,8.3%,25%,16.7%,"50%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,P&R Ball Handler,7%,1.1,0.4,0.4,9%,Poor,0.3,0.2,0.6,40%,40%,50%,10%,10%,"20%
"
Dominican (IL) Stars,Andrew Wojcik,2019-1-15,Play Types,Offensive,P&R Ball Handler,5.6%,1.1,0.6,0.5,-,-,0.3,0.1,0.4,33.3%,33.3%,37.5%,25%,12.5%,"25%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,P&R Ball Handler,2.1%,0.3,0.3,1,-,-,0.1,0.1,0.2,50%,75%,33.3%,0%,0%,"33.3%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,P&R Ball Handler,2.1%,0.8,0.5,0.667,-,-,0,0.3,0.3,100%,100%,33.3%,33.3%,33.3%,"33.3%
"
Dominican (IL) Stars,Kyle Burks,2019-1-15,Play Types,Offensive,P&R Ball Handler,2.1%,0.3,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.2,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,P&R Ball Handler,0.7%,0.2,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Post-Up,34.3%,2.3,1.1,0.5,9%,Poor,1.3,0.5,1.8,25.9%,25.9%,11.8%,8.8%,5.9%,"26.5%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Post-Up,24.2%,1.7,1.1,0.667,26%,Below Average,0.9,0.5,1.4,36.8%,36.8%,12.5%,8.3%,8.3%,"37.5%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Post-Up,17.2%,1.1,1,0.882,61%,Good,0.5,0.5,1,46.7%,46.7%,5.9%,11.8%,5.9%,"41.2%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Post-Up,9.1%,0.5,0.6,1.222,-,-,0.2,0.3,0.5,62.5%,62.5%,0%,11.1%,11.1%,"66.7%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Post-Up,6.1%,0.4,0.1,0.333,-,-,0.3,0.1,0.4,20%,20%,16.7%,0%,0%,"16.7%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Post-Up,3%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Post-Up,3%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Thomas Peachey,2019-1-15,Play Types,Offensive,Post-Up,3%,0.6,0.2,0.333,-,-,0.2,0,0.2,0%,0%,33.3%,33.3%,0%,"33.3%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Post-Up,23.8%,1.4,1.7,1.263,73%,Very Good,0.4,0.7,1.1,62.5%,62.5%,5.3%,15.8%,15.8%,"63.2%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Post-Up,16.3%,0.9,0.9,1.077,48%,Average,0.3,0.5,0.7,63.6%,63.6%,15.4%,0%,0%,"53.8%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Post-Up,10%,0.5,0.2,0.5,-,-,0.3,0.1,0.4,28.6%,28.6%,12.5%,0%,0%,"25%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Post-Up,8.8%,0.5,0.6,1.143,-,-,0.2,0.2,0.4,50%,50%,14.3%,28.6%,28.6%,"42.9%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Post-Up,7.5%,0.7,0.9,1.333,-,-,0.1,0.4,0.6,80%,80%,16.7%,0%,0%,"66.7%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Post-Up,7.5%,0.4,0.5,1.333,-,-,0.1,0.2,0.3,60%,60%,0%,16.7%,16.7%,"66.7%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Post-Up,6.3%,0.3,0.3,1,-,-,0.1,0.1,0.2,66.7%,66.7%,20%,20%,20%,"60%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Post-Up,5%,0.2,0.2,1,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,25%,25%,"50%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Post-Up,3.8%,0.2,0.3,1.333,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,0%,0%,"66.7%
"
Dominican (IL) Stars,Thomas Peachey,2019-1-15,Play Types,Offensive,Post-Up,3.8%,0.6,0,0,-,-,0.6,0,0.6,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Post-Up,2.5%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.3,0.5,2,-,-,0,0.3,0.3,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.2,0.3,2,-,-,0,0.2,0.2,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Post-Up,20%,0.9,1,1.063,44%,Average,0.4,0.4,0.8,50%,50%,6.3%,18.8%,12.5%,"50%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Post-Up,15%,0.8,0.9,1.083,48%,Average,0.3,0.3,0.7,50%,50%,0%,16.7%,8.3%,"58.3%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Post-Up,13.8%,0.6,0.6,0.909,25%,Below Average,0.2,0.2,0.5,50%,50%,9.1%,18.2%,18.2%,"45.5%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Post-Up,12.5%,0.6,0.4,0.6,5%,Poor,0.4,0.1,0.5,25%,25%,10%,10%,10%,"30%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Post-Up,10%,0.6,0.8,1.375,-,-,0.2,0.3,0.5,57.1%,57.1%,0%,25%,12.5%,"62.5%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Post-Up,7.5%,0.4,0.6,1.333,-,-,0.1,0.2,0.4,60%,60%,0%,33.3%,33.3%,"66.7%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Post-Up,6.3%,0.3,0.5,1.6,-,-,0,0.3,0.3,100%,100%,0%,20%,20%,"80%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,Post-Up,3.8%,0.3,0.7,2,-,-,0,0.3,0.3,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Post-Up,2.5%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Post-Up,2.5%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.1,0.1,2,-,-,0,0,0,-,-,0%,100%,100%,"100%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.2,0.2,1,-,-,0,0,0,-,-,0%,100%,100%,"100%
"
Dominican (IL) Stars,Thomas Peachey,2019-1-15,Play Types,Offensive,Post-Up,1.3%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Off Screen,18.8%,0.8,0.4,0.538,12%,Poor,0.5,0.1,0.6,18.2%,22.7%,7.7%,15.4%,15.4%,"23.1%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Off Screen,15.9%,0.8,0.9,1.091,70%,Very Good,0.4,0.3,0.7,40%,60%,9.1%,0%,0%,"36.4%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Off Screen,15.9%,0.6,0.4,0.545,13%,Poor,0.4,0.1,0.5,25%,37.5%,27.3%,0%,0%,"18.2%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Off Screen,10.1%,0.4,0.2,0.429,-,-,0.4,0.1,0.4,14.3%,21.4%,0%,0%,0%,"14.3%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Off Screen,7.2%,0.6,1,1.8,-,-,0.2,0.3,0.6,60%,90%,0%,0%,0%,"60%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Off Screen,7.2%,0.4,0,0,-,-,0.4,0,0.4,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Off Screen,5.8%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Off Screen,2.9%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Off Screen,2.9%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,Off Screen,2.9%,0.2,0.5,3,-,-,0,0.2,0.2,100%,150%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,Off Screen,2.9%,0.3,0,0,-,-,0.2,0,0.2,0%,0%,50%,0%,0%,"0%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Off Screen,2.9%,0.1,0.2,1.5,-,-,0.1,0.1,0.1,50%,75%,0%,0%,0%,"50%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Off Screen,1.4%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,Off Screen,1.4%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Andrew Wojcik,2019-1-15,Play Types,Offensive,Off Screen,1.4%,0.1,0.4,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,P&R Roll Man,24.4%,0.8,0.8,1,49%,Average,0.2,0.2,0.4,50%,50%,9.1%,54.5%,54.5%,"54.5%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,P&R Roll Man,24.4%,0.7,0.6,0.818,29%,Below Average,0.5,0.3,0.7,36.4%,40.9%,0%,0%,0%,"36.4%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,P&R Roll Man,20%,0.6,0.6,0.889,-,-,0.4,0.1,0.6,25%,37.5%,0%,11.1%,11.1%,"33.3%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,P&R Roll Man,15.6%,0.5,0.2,0.429,-,-,0.3,0.1,0.3,20%,30%,28.6%,0%,0%,"14.3%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,P&R Roll Man,4.4%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,P&R Roll Man,4.4%,0.1,0.1,1,-,-,0,0.1,0.1,100%,100%,50%,0%,0%,"50%
"
Dominican (IL) Stars,Thomas Peachey,2019-1-15,Play Types,Offensive,P&R Roll Man,4.4%,0.4,0.6,1.5,-,-,0,0,0,-,-,0%,100%,50%,"100%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,P&R Roll Man,2.2%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Hand Off,21.1%,0.5,0.3,0.625,-,-,0.3,0.1,0.4,28.6%,35.7%,12.5%,0%,0%,"25%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Hand Off,18.4%,0.4,0.2,0.429,-,-,0.3,0.1,0.4,16.7%,16.7%,14.3%,14.3%,14.3%,"14.3%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Hand Off,10.5%,0.2,0.1,0.5,-,-,0.1,0.1,0.2,33.3%,33.3%,25%,0%,0%,"25%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Hand Off,7.9%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Hand Off,7.9%,0.3,0.9,2.667,-,-,0,0.3,0.3,100%,116.7%,0%,33.3%,33.3%,"100%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Hand Off,5.3%,0.1,0.4,2.5,-,-,0,0.1,0.1,100%,125%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Connor Chynoweth,2019-1-15,Play Types,Offensive,Hand Off,5.3%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Hand Off,5.3%,0.3,0.5,1.5,-,-,0.2,0.2,0.3,50%,75%,0%,0%,0%,"50%
"
Dominican (IL) Stars,Braquan Echols,2019-1-15,Play Types,Offensive,Hand Off,5.3%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Nick LaVere,2019-1-15,Play Types,Offensive,Hand Off,2.6%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Hand Off,2.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Kyle Burks,2019-1-15,Play Types,Offensive,Hand Off,2.6%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Hand Off,2.6%,0.1,0.2,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,Hand Off,2.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Isolation,29.7%,0.6,0.3,0.455,11%,Poor,0.4,0.1,0.5,25%,31.3%,27.3%,0%,0%,"18.2%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Isolation,10.8%,0.3,0.3,1,-,-,0.1,0.1,0.2,66.7%,66.7%,25%,0%,0%,"50%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Isolation,10.8%,0.3,0,0,-,-,0.2,0,0.2,0%,0%,0%,25%,0%,"0%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Isolation,8.1%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Isolation,5.4%,0.1,0.1,1,-,-,0,0.1,0.1,100%,100%,50%,0%,0%,"50%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Isolation,5.4%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Arrin Westbrook,2019-1-15,Play Types,Offensive,Isolation,5.4%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Kyle Burks,2019-1-15,Play Types,Offensive,Isolation,5.4%,0.2,0.2,1,-,-,0.1,0,0.1,0%,0%,0%,50%,50%,"50%
"
Dominican (IL) Stars,Christopher Burel,2019-1-15,Play Types,Offensive,Isolation,5.4%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Isolation,2.7%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Isolation,2.7%,0.1,0.1,1,-,-,0,0,0,-,-,0%,100%,100%,"100%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Isolation,2.7%,0.1,0.1,2,-,-,0,0,0,-,-,0%,100%,0%,"100%
"
Dominican (IL) Stars,Derrick Chaney,2019-1-15,Play Types,Offensive,Isolation,2.7%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Dominican (IL) Stars,Taj Adams,2019-1-15,Play Types,Offensive,Isolation,2.7%,0.2,0.3,2,-,-,0,0.2,0.2,100%,100%,0%,100%,100%,"100%
"
Dominican (IL) Stars,Dennis Handy,2019-1-15,Play Types,Offensive,Isolation,14.2%,1.2,0.4,0.3,27%,Below Average,0.1,0,0.1,0%,0%,80%,15%,0%,"15%
"
Dominican (IL) Stars,Domenic Aiello,2019-1-15,Play Types,Offensive,Isolation,13.5%,1.1,0.1,0.053,4%,Poor,0.1,0,0.1,0%,0%,78.9%,10.5%,0%,"5.3%
"
Dominican (IL) Stars,Isaac Moore,2019-1-15,Play Types,Offensive,Isolation,10.6%,1.1,0,0,0%,Poor,0.2,0,0.2,0%,0%,66.7%,13.3%,0%,"0%
"
Dominican (IL) Stars,Sean Ek,2019-1-15,Play Types,Offensive,Isolation,9.2%,0.9,0.3,0.308,28%,Below Average,0.1,0,0.1,0%,0%,53.8%,30.8%,0%,"15.4%
"
Dominican (IL) Stars,Derek Steck,2019-1-15,Play Types,Offensive,Isolation,8.5%,0.7,0.2,0.25,21%,Below Average,0,0.1,0.1,100%,100%,75%,16.7%,0%,"16.7%
"
Dominican (IL) Stars,Connor Dartt,2019-1-15,Play Types,Offensive,Isolation,8.5%,0.9,0.2,0.25,21%,Below Average,0.2,0.1,0.3,25%,25%,58.3%,8.3%,0%,"16.7%
"
Dominican (IL) Stars,Jackson Smith,2019-1-15,Play Types,Offensive,Isolation,6.4%,0.5,0.4,0.667,-,-,0.1,0,0.1,0%,0%,55.6%,33.3%,11.1%,"33.3%
"
Dominican (IL) Stars,Antonio Amoah,2019-1-15,Play Types,Offensive,Isolation,5.7%,0.9,0.7,0.75,-,-,0,0,0,-,-,62.5%,37.5%,0%,"37.5%
"
Dominican (IL) Stars,Marcus Watson,2019-1-15,Play Types,Offensive,Isolation,5%,0.5,0.1,0.286,-,-,0,0,0,-,-,71.4%,28.6%,0%,"28.6%
"
