Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Marian University (WI) Sabres,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,20.3%,16.9,12.7,0.749,24%,Below Average,8.7,4.6,13.3,34.4%,42%,14.8%,8.1%,5.9%,"32.1%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,13.7%,11.4,8.1,0.705,15%,Below Average,5.8,3.3,9.1,36.6%,39.7%,14.8%,7.7%,6%,"33.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,2.3%,1.9,2.5,1.29,91%,Excellent,0.8,1,1.8,57.1%,67.9%,6.5%,6.5%,6.5%,"54.8%
"
Marian University (WI) Sabres,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,12.5%,10.4,7.2,0.689,23%,Below Average,5.3,2.4,7.7,31.7%,41.9%,20.4%,6.6%,4.2%,"28.1%
"
Marian University (WI) Sabres,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,4%,3.3,2.3,0.698,8%,Poor,2.3,0.8,3.1,26.5%,35.7%,3.8%,3.8%,1.9%,"28.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.2%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,50%,0%,0%,"0%
"
Marian University (WI) Sabres,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,2.6%,2.2,0.9,0.429,4%,Poor,1.4,0.4,1.8,21.4%,25%,17.1%,2.9%,0%,"20%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,53%,26.9,22.9,0.853,22%,Below Average,18.6,8.3,26.9,30.9%,42.7%,0%,0%,0%,"30.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,4.1%,2.1,1.9,0.909,85%,Excellent,1.4,0.7,2.1,33.3%,45.5%,0%,0%,0%,"33.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,6.4%,3.3,2.3,0.692,44%,Average,2.1,1.1,3.3,34.6%,34.6%,0%,0%,0%,"34.6%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.4%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),28.7%,14.6,16.7,1.146,68%,Very Good,6.6,7.9,14.6,54.5%,54.5%,0%,6.9%,6.9%,"54.5%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,11.8%,6,5.1,0.854,31%,Average,3.5,2.5,6,41.7%,41.7%,0%,3.1%,3.1%,"41.7%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.4%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Marian University (WI) Sabres,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,34.8%,17.6,15.9,0.901,19%,Below Average,12.3,5.3,17.6,30.1%,45%,0%,0%,0%,"30.1%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,64.9%,11.4,8.1,0.705,3%,Poor,8.8,2.7,11.4,23.5%,35.2%,0%,0%,0%,"23.5%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,35.1%,6.2,7.8,1.263,87%,Excellent,3.6,2.6,6.2,42.4%,63.1%,0%,0%,0%,"42.4%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,15.2%,7.7,5.1,0.659,18%,Below Average,5.4,2.3,7.7,29.3%,32.9%,0%,0%,0%,"29.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),14.2%,3.8,3.1,0.82,69%,Very Good,2.3,1.6,3.8,41%,41%,0%,0%,0%,"41%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),5.8%,1.6,0.9,0.56,23%,Below Average,1.1,0.4,1.6,28%,28%,0%,0%,0%,"28%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),80%,21.5,18.9,0.881,14%,Poor,15.2,6.3,21.5,29.4%,44%,0%,0%,0%,"29.4%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Overall,100%,96.3,83.8,0.87,49%,Average,39.6,30.7,70.3,43.7%,48.6%,16.4%,13%,9.9%,"41.2%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Transition,21.9%,21.1,20,0.95,43%,Average,7.8,7.5,15.3,49%,53.7%,16%,15.1%,13.1%,"45.7%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Overall Half Court,78.1%,75.3,63.8,0.847,51%,Good,31.8,23.2,54.9,42.2%,47.2%,16.4%,12.5%,9%,"40%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,1.6%,1.6,1.1,0.68,49%,Average,0.9,0.4,1.3,28.6%,35.7%,8%,8%,0%,"32%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),7.1%,5.3,4.1,0.776,37%,Average,2.6,1.7,4.3,39.1%,42%,10.6%,9.4%,7.1%,"37.6%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),3.3%,2.5,2.6,1.05,90%,Excellent,0.9,1.1,2,53.1%,62.5%,15%,7.5%,7.5%,"45%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,After Time Outs,12.2%,9.2,7,0.762,26%,Below Average,4.1,2.6,6.7,39.3%,43%,17.7%,10.9%,8.2%,"37.4%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Against Man,96.3%,72.5,60.8,0.839,50%,Average,30.9,22.1,52.9,41.7%,46.6%,16.5%,12.3%,9%,"39.6%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Against Zone,3.7%,2.8,2.9,1.068,85%,Excellent,0.9,1.1,2,56.3%,60.9%,15.9%,15.9%,9.1%,"50%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Overall Offense,Press Offense,4.7%,3.5,3.2,0.911,72%,Very Good,1.6,1.2,2.8,43.2%,46.6%,12.5%,10.7%,1.8%,"42.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Transition,21.9%,21.1,20,0.95,43%,Average,7.8,7.5,15.3,49%,53.7%,16%,15.1%,13.1%,"45.7%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Spot Up,20.2%,19.4,16.3,0.839,29%,Below Average,10.9,6.1,16.9,35.8%,44.3%,8%,6.1%,4.8%,"35.4%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Isolation,8.9%,8.6,6.1,0.715,35%,Average,4.5,1.9,6.4,30.1%,32.5%,12.4%,13.9%,11.7%,"35%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Cut,8.5%,8.2,9.8,1.198,84%,Excellent,2.8,3.9,6.8,58.3%,58.3%,5.3%,19.1%,15.3%,"58.8%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,P&R Ball Handler,7.5%,7.2,6.8,0.948,94%,Excellent,2.3,2.5,4.8,52.6%,58.6%,24.3%,11.3%,9.6%,"44.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),7.1%,6.8,7.2,1.055,51%,Good,2.1,2.9,5,57.5%,57.5%,10.1%,19.3%,15.6%,"56%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Post-Up,6.7%,6.5,4.3,0.654,15%,Below Average,3,1.6,4.6,35.1%,35.1%,15.4%,15.4%,14.4%,"35.6%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Hand Off,4.2%,4.1,2.9,0.708,34%,Average,2.1,1.2,3.3,35.8%,41.5%,16.9%,1.5%,1.5%,"30.8%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Off Screen,3.8%,3.6,3.8,1.052,81%,Very Good,2.1,1.4,3.5,41.1%,53.6%,3.4%,1.7%,1.7%,"39.7%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,P&R Roll Man,2.9%,2.8,2.4,0.864,32%,Average,1,0.7,1.7,40.7%,46.3%,18.2%,20.5%,18.2%,"43.2%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Play Types,Miscellaneous,8.4%,8.1,4.2,0.515,66%,Very Good,1,0.9,1.9,48.4%,54.8%,56.2%,20%,3.1%,"26.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,11.2%,10.8,8.1,0.75,33%,Average,5.8,2.6,8.3,30.8%,35%,11.6%,12.8%,10.5%,"34.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,13.8%,13.3,12.4,0.934,83%,Excellent,4.8,4.4,9.2,47.6%,53.7%,19.7%,12.7%,10.8%,"43.7%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,8.4%,8.1,5.8,0.721,17%,Below Average,3.8,2.2,6,36.5%,38.5%,13.2%,14.7%,14%,"36.4%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,2.3%,2.2,1.9,0.886,41%,Average,1.3,0.6,1.9,33.3%,43.3%,8.6%,8.6%,5.7%,"34.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,7.7%,7.4,5.6,0.756,40%,Average,2.6,1.9,4.4,42.3%,48.6%,29.4%,11.8%,10.1%,"35.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,1.6%,1.6,1.6,1,46%,Average,0.8,0.6,1.4,40.9%,50%,4%,12%,12%,"40%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.3%,0.3,0.1,0.5,-,-,0.1,0,0.1,0%,0%,25%,25%,25%,"25%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,1%,1,0.7,0.688,32%,Average,0.6,0.3,0.8,30.8%,34.6%,12.5%,12.5%,12.5%,"31.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,48%,26.4,23.1,0.874,30%,Below Average,17.6,8.8,26.4,33.2%,43.5%,0%,0.7%,0.7%,"33.2%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,1.7%,0.9,0.6,0.6,46%,Average,0.8,0.2,0.9,20%,30%,0%,0%,0%,"20%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,6%,3.3,2.8,0.83,72%,Very Good,2,1.3,3.3,39.6%,39.6%,0%,3.8%,3.8%,"39.6%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),37.5%,20.6,23.6,1.145,68%,Very Good,9.1,11.5,20.6,55.8%,55.8%,0%,4.8%,4.8%,"55.8%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,8.4%,4.6,3.3,0.716,12%,Poor,3,1.6,4.6,35.1%,35.1%,0%,2.7%,2.7%,"35.1%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,25.4%,13.9,12.9,0.928,25%,Below Average,9.4,4.5,13.9,32.3%,46.4%,0%,0.4%,0.4%,"32.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,58.3%,8.1,6.2,0.762,10%,Poor,6,2.1,8.1,26.2%,38.1%,0%,0.8%,0.8%,"26.2%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,41.7%,5.8,6.8,1.161,67%,Very Good,3.4,2.4,5.8,40.9%,58.1%,0%,0%,0%,"40.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,19.1%,10.5,8.3,0.792,54%,Good,6.9,3.6,10.5,33.9%,39%,0%,1.2%,1.2%,"33.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),20.6%,5.4,4.2,0.77,58%,Good,3.4,2.1,5.4,37.9%,37.9%,0%,1.1%,1.1%,"37.9%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),15.6%,4.1,2.5,0.606,27%,Below Average,2.9,1.3,4.1,30.3%,30.3%,0%,0%,0%,"30.3%
"
Concordia (Chicago) Cougars,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),63.7%,16.8,16.4,0.974,42%,Average,11.4,5.4,16.8,32.3%,48.5%,0%,0.7%,0.7%,"32.3%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Overall,100%,79.9,65.4,0.819,24%,Below Average,33.4,24.8,58.2,42.7%,47.4%,18.3%,10.8%,6.9%,"38.3%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Transition,14.3%,11.4,11.5,1.005,63%,Good,4.3,4.5,8.8,51.3%,55.4%,13.1%,14.6%,11.7%,"47.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Overall Half Court,85.7%,68.4,53.9,0.788,22%,Below Average,29.1,20.3,49.4,41.1%,46%,19.2%,10.1%,6.1%,"36.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,7.2%,5.7,4.4,0.777,70%,Very Good,3.1,1.6,4.7,34.1%,41.8%,11.7%,7.8%,6.8%,"33%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),10.1%,6.9,4.2,0.608,7%,Poor,3.6,1.7,5.2,31.9%,37.2%,20%,5.6%,4%,"27.2%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),4.2%,2.9,1.6,0.558,12%,Poor,1.4,0.6,2,30.6%,33.3%,23.1%,7.7%,5.8%,"26.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,After Time Outs,11.7%,8,6.9,0.868,62%,Good,3.2,2.6,5.8,44.2%,54.3%,20.8%,6.9%,5.6%,"36.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Against Man,93%,63.7,50.2,0.789,24%,Below Average,27,19.1,46.1,41.4%,46%,19%,10.1%,6%,"37.1%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Against Zone,7%,4.8,3.7,0.779,20%,Below Average,2.1,1.3,3.4,37.7%,46.7%,20.9%,10.5%,7%,"32.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Overall Offense,Press Offense,10.1%,6.9,5.8,0.839,55%,Good,2.4,1.9,4.4,44.3%,48.7%,22.6%,16.9%,9.7%,"39.5%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Spot Up,21%,16.8,14.3,0.851,32%,Average,9.8,5.4,15.2,35.4%,46.2%,7.9%,2.3%,1.7%,"32.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,P&R Ball Handler,14.8%,11.8,8.1,0.681,31%,Average,5.2,3.3,8.5,38.6%,42.2%,23.5%,5.6%,5.2%,"31.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Transition,14.3%,11.4,11.5,1.005,63%,Good,4.3,4.5,8.8,51.3%,55.4%,13.1%,14.6%,11.7%,"47.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Post-Up,9.2%,7.4,5.7,0.767,36%,Average,2.8,2.4,5.2,45.7%,45.7%,20.3%,9.8%,6%,"40.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),7.9%,6.3,7.2,1.14,76%,Very Good,2,2.8,4.8,58.1%,58.1%,9.6%,20.2%,15.8%,"57.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Cut,7.1%,5.7,5.5,0.971,21%,Below Average,2,2.2,4.2,52.6%,52.6%,11.8%,18.6%,15.7%,"50%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Isolation,5.4%,4.3,3.4,0.792,55%,Good,2.1,1.2,3.3,35.6%,37.3%,10.4%,13%,9.1%,"39%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,P&R Roll Man,4.7%,3.7,3.1,0.821,26%,Below Average,1.8,1.3,3.1,41.1%,44.6%,10.4%,6%,4.5%,"38.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Off Screen,3.9%,3.1,2.2,0.696,20%,Below Average,2.1,0.8,2.9,28.8%,33.7%,3.6%,5.4%,5.4%,"30.4%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Hand Off,1.9%,1.6,1.6,1,84%,Excellent,0.7,0.6,1.3,47.8%,58.7%,14.3%,3.6%,3.6%,"42.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Play Types,Miscellaneous,9.7%,7.8,3.1,0.393,31%,Average,0.6,0.4,0.9,41.2%,44.1%,65%,23.6%,2.1%,"21.4%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,6.4%,5.1,4.4,0.859,64%,Good,2.5,1.6,4.1,38.4%,42.5%,9.8%,10.9%,7.6%,"40.2%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,26.7%,21.3,16.3,0.766,29%,Below Average,10.2,6.6,16.8,39.1%,44.4%,17.2%,4.9%,4.2%,"34.4%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,11.9%,9.5,7.7,0.807,34%,Average,4,3.1,7.1,43.3%,46.5%,17.5%,8.8%,5.8%,"39.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,1%,0.8,1,1.2,83%,Excellent,0.4,0.4,0.8,50%,64.3%,6.7%,0%,0%,"46.7%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,14.5%,11.6,8.3,0.713,28%,Below Average,5,3.3,8.3,39.6%,46.6%,25.8%,3.3%,2.4%,"30.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,2.6%,2.1,2,0.947,40%,Average,1.2,0.7,1.8,36.4%,48.5%,7.9%,5.3%,5.3%,"36.8%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.8%,0.7,0.4,0.583,43%,Average,0.3,0.2,0.4,37.5%,43.8%,33.3%,0%,0%,"25%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,2.7%,2.2,1.8,0.821,56%,Good,0.8,0.6,1.4,44%,58%,28.2%,7.7%,2.6%,"33.3%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,56.5%,27.9,23.9,0.857,22%,Below Average,18.4,9.5,27.9,34%,42.6%,0%,0.4%,0.4%,"34%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,7%,3.4,3.1,0.903,85%,Excellent,2.3,1.2,3.4,33.9%,44.4%,0%,1.6%,1.6%,"33.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,4%,2,1.2,0.611,26%,Below Average,1.4,0.6,2,30.6%,30.6%,0%,0%,0%,"30.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),28.9%,14.3,16.2,1.132,63%,Good,6.4,7.8,14.3,54.9%,54.9%,0%,6.2%,6.2%,"54.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,10.6%,5.2,4.8,0.926,48%,Average,2.8,2.4,5.2,45.7%,45.7%,0%,1.1%,1.1%,"45.7%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.2%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,31.6%,15.6,14.2,0.907,21%,Below Average,10.5,5.1,15.6,32.7%,45.2%,0%,0.4%,0.4%,"32.7%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,48%,7.5,6.5,0.867,29%,Below Average,5.1,2.4,7.5,31.9%,43%,0%,0.7%,0.7%,"31.9%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,52%,8.1,7.7,0.945,19%,Below Average,5.4,2.7,8.1,33.6%,47.3%,0%,0%,0%,"33.6%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,21.7%,10.7,8.9,0.829,66%,Very Good,6.7,4,10.7,37.3%,41.2%,0%,0.5%,0.5%,"37.3%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),19.9%,5.6,4.1,0.74,52%,Good,3.5,2.1,5.6,37%,37%,0%,0%,0%,"37%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),25.4%,7.1,5.3,0.742,61%,Good,4.5,2.6,7.1,36.7%,36.7%,0%,0.8%,0.8%,"36.7%
"
Illinois Tech Scarlet Hawks,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),54.7%,15.3,14.6,0.953,35%,Average,10.4,4.8,15.3,31.6%,47.5%,0%,0.4%,0.4%,"31.6%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Overall,100%,84.9,75.1,0.884,46%,Average,33.3,27,60.3,44.8%,49.5%,17.5%,14.1%,9.6%,"42%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Transition,18.9%,16.1,15.5,0.965,57%,Good,5.9,5.7,11.6,49.2%,54.6%,17.5%,13.2%,10.9%,"44.7%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Overall Half Court,81.1%,68.8,59.6,0.866,44%,Average,27.4,21.3,48.7,43.8%,48.3%,17.5%,14.3%,9.3%,"41.3%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,2.4%,2.1,1.3,0.636,64%,Good,1.1,0.5,1.6,30.8%,34.6%,12.1%,9.1%,6.1%,"30.3%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),7.4%,5.1,4.6,0.902,29%,Below Average,2,1.9,3.9,48.4%,53.2%,19.5%,9.8%,9.8%,"41.5%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),4.8%,3.3,3.3,1,11%,Poor,1.4,1.4,2.8,51.1%,55.6%,13.2%,3.8%,1.9%,"45.3%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,After Time Outs,12.5%,8.6,7.5,0.87,42%,Average,3.5,2.7,6.2,43.4%,49%,17.4%,11.6%,8%,"40.6%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Man Defense,100%,68.8,59.6,0.866,41%,Average,27.4,21.3,48.7,43.8%,48.3%,17.5%,14.3%,9.3%,"41.3%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Zone Defense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Marian University (WI) Sabres,2019-1-15,Defensive,Overall Defense,Press Defense,18.7%,12.9,11.1,0.859,43%,Average,4.8,4,8.8,45.4%,49.6%,21.4%,13.1%,8.3%,"41.3%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Spot Up,19.4%,16.4,15.5,0.943,32%,Average,8.9,5.3,14.2,37.4%,48.7%,8%,8.4%,7.6%,"37.6%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Transition,18.9%,16.1,15.5,0.965,57%,Good,5.9,5.7,11.6,49.2%,54.6%,17.5%,13.2%,10.9%,"44.7%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Cut,9.1%,7.8,9.2,1.185,23%,Below Average,2.5,3.9,6.4,61.2%,61.2%,7.3%,14.5%,12.9%,"59.7%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),8.9%,7.6,7.1,0.942,79%,Very Good,2.5,2.7,5.2,51.8%,52.4%,13.2%,19%,14.9%,"49.6%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,P&R Ball Handler,8%,6.8,5,0.741,57%,Good,2.6,2,4.6,43.2%,44.6%,21.3%,12%,10.2%,"37%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Isolation,6.7%,5.7,5.3,0.923,15%,Below Average,2.2,1.8,3.9,44.4%,46%,16.5%,17.6%,9.9%,"45.1%
"
Marian University (WI) Sabres,2019-1-15,Defensive,Play Types,Post-Up,6.6%,5.6,4.3,0.756,77%,Very Good,2.4,1.8,4.1,42.4%,42.4%,16.7%,11.1%,8.9%,"40%
"
