Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Player_ID,Category_ID,Format_ID,Element_ID
12/23/2018,0.034,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,162,2,1,4
12/23/2018,0.333,2.6,2.6,1,0.75,Very Good,1.2,1,2.2,0.458,0.458,0.034,0.138,0.069,0.52,175,2,1,4
12/23/2018,0.103,0.8,0.8,1,-,-,0.2,0.2,0.4,0.5,0.5,0.222,0.333,0.222,0.56,164,2,1,4
12/23/2018,0.241,1.9,1.4,0.714,0.28,Below Average,0.6,0.5,1.1,0.417,0.417,0.238,0.238,0.238,0.43,177,2,1,4
12/23/2018,0.011,0.3,0.3,1,-,-,0,0,0,-,-,0,1,1,1,170,2,1,4
12/23/2018,0.046,0.4,0.4,1,-,-,0.1,0.2,0.3,0.667,0.667,0.25,0,0,0.5,176,2,1,4
12/23/2018,0.057,0.6,0.5,0.8,-,-,0.4,0.3,0.6,0.4,0.4,0,0.2,0.2,0.4,171,2,1,4
12/23/2018,0.034,0.5,0,0,-,-,0.2,0,0.2,0,0,0,0.667,0,0,174,2,1,4
12/23/2018,0.289,2,1.5,0.75,0.32,Average,0.8,0.7,1.5,0.444,0.444,0.167,0.083,0.083,0.42,133,2,1,4
12/23/2018,0.506,3.5,4.3,1.238,0.71,Very Good,1,1.6,2.6,0.613,0.613,0.071,0.286,0.214,0.64,133,2,1,4
12/23/2018,0.299,1.7,1.5,0.9,0.23,Below Average,0.7,0.6,1.3,0.467,0.467,0.1,0.2,0.15,0.45,133,2,1,4
12/23/2018,0.06,0.5,0.4,0.8,-,-,0.2,0.2,0.4,0.5,0.5,0.2,0,0,0.4,124,2,1,4
12/23/2018,0.075,0.5,0.6,1.4,-,-,0.2,0.3,0.5,0.6,0.6,0,0.2,0.2,0.6,124,2,1,4
12/23/2018,0.614,4.6,4.4,0.941,0.66,Very Good,1.5,1.9,3.4,0.568,0.568,0.176,0.118,0.059,0.49,134,2,1,4
12/23/2018,0.253,1.9,2.3,1.19,0.62,Good,0.7,0.8,1.5,0.529,0.529,0.048,0.19,0.095,0.57,134,2,1,4
12/23/2018,0.358,2.2,2,0.917,0.26,Below Average,0.8,0.7,1.5,0.471,0.471,0.125,0.208,0.167,0.46,134,2,1,4
12/23/2018,0.012,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,127,2,1,4
12/23/2018,0.09,0.5,0.5,1,-,-,0.2,0.3,0.4,0.6,0.6,0.167,0,0,0.5,127,2,1,4
12/23/2018,0.012,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,138,2,1,4
12/23/2018,0.06,0.4,0.3,0.75,-,-,0.2,0.1,0.3,0.333,0.333,0,0.25,0.25,0.5,138,2,1,4
12/23/2018,0.012,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,136,2,1,4
12/23/2018,0.024,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,136,2,1,4
12/23/2018,0.03,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,136,2,1,4
12/23/2018,0.024,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,130,2,1,4
12/23/2018,0.015,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,130,2,1,4
12/23/2018,0.048,0.3,0.2,0.5,-,-,0.2,0.1,0.3,0.333,0.333,0.25,0,0,0.25,131,2,1,4
12/23/2018,0.024,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,131,2,1,4
12/23/2018,0.03,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,131,2,1,4
12/23/2018,0.06,0.4,0.3,0.6,-,-,0.3,0.1,0.3,0.25,0.25,0,0.2,0.2,0.4,140,2,1,4
12/23/2018,0.012,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,141,2,1,4
12/23/2018,0.012,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,141,2,1,4
12/23/2018,0.015,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,141,2,1,4
12/23/2018,0.015,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,135,2,1,4
12/23/2018,0.012,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,137,2,1,4
12/23/2018,0.012,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0,137,2,1,4
12/23/2018,0.012,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,132,2,1,4
12/23/2018,0.015,0.3,0.3,1,-,-,0,0,0,-,-,0,1,1,1,132,2,1,4
12/23/2018,0.026,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,81,2,1,4
12/23/2018,0.487,1.6,1.6,1,0.75,Very Good,0.6,0.6,1.2,0.5,0.5,0.105,0.158,0.105,0.53,85,2,1,4
12/23/2018,0.308,1,0.8,0.833,0.49,Average,0.5,0.3,0.8,0.4,0.4,0.083,0.083,0.083,0.42,75,2,1,4
12/23/2018,0.051,0.2,0.4,2,-,-,0,0.1,0.1,1,1,0,0.5,0.5,1,82,2,1,4
12/23/2018,0.077,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,80,2,1,4
12/23/2018,0.051,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,84,2,1,4
12/23/2018,0.661,3.2,3,0.951,0.68,Very Good,0.8,1.1,1.9,0.56,0.56,0.244,0.195,0.146,0.46,102,2,1,4
12/23/2018,0.097,0.5,0.6,1.333,-,-,0.2,0.2,0.4,0.6,0.6,0,0.167,0.167,0.67,92,2,1,4
12/23/2018,0.016,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,96,2,1,4
12/23/2018,0.016,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,95,2,1,4
12/23/2018,0.048,0.2,0.1,0.333,-,-,0,0,0,-,-,0.667,0.333,0.333,0.33,91,2,1,4
12/23/2018,0.016,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,99,2,1,4
12/23/2018,0.097,0.5,0.3,0.667,-,-,0.2,0.2,0.4,0.4,0.4,0.167,0,0,0.33,101,2,1,4
12/23/2018,0.032,0.3,0,0,-,-,0,0,0,-,-,0,1,0.5,0,105,2,1,4
12/23/2018,0.016,0.2,0.3,2,-,-,0,0,0,-,-,0,1,1,1,93,2,1,4
12/23/2018,0.063,0.5,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,34,2,1,4
12/23/2018,0.73,5.8,5.6,0.978,0.71,Very Good,1.9,2.4,4.3,0.559,0.559,0.174,0.087,0.087,0.5,33,2,1,4
12/23/2018,0.048,0.4,0.5,1.333,-,-,0.1,0.3,0.4,0.667,0.667,0,0,0,0.67,36,2,1,4
12/23/2018,0.095,0.8,0.8,1,-,-,0.3,0.4,0.6,0.6,0.6,0.167,0,0,0.5,26,2,1,4
12/23/2018,0.032,0.3,0.4,1.5,-,-,0,0.1,0.1,1,1,0,0.5,0,1,29,2,1,4
12/23/2018,0.032,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,31,2,1,4
12/23/2018,0.271,2.4,1.9,0.808,0.44,Average,1.4,0.9,2.3,0.4,0.4,0.038,0.038,0.038,0.39,17,2,1,4
12/23/2018,0.119,0.9,0.8,0.9,0.22,Below Average,0.5,0.3,0.7,0.375,0.375,0.1,0.2,0.2,0.4,17,2,1,4
12/23/2018,0.01,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,4,2,1,4
12/23/2018,0.048,0.4,0.5,1.5,-,-,0,0.3,0.3,1,1,0.25,0,0,0.75,4,2,1,4
12/23/2018,0.031,0.3,0.1,0.333,-,-,0.2,0,0.2,0,0,0,0.333,0,0.33,1,2,1,4
12/23/2018,0.19,1.5,0.9,0.625,0.07,Poor,0.7,0.4,1.1,0.333,0.333,0.125,0.125,0.125,0.38,1,2,1,4
12/23/2018,0.281,2.7,1.9,0.704,0.27,Below Average,1.1,0.9,2,0.45,0.45,0.074,0.185,0.074,0.37,18,2,1,4
12/23/2018,0.321,2.7,2.1,0.778,0.13,Poor,1,0.6,1.6,0.375,0.375,0.148,0.296,0.259,0.48,18,2,1,4
12/23/2018,0.281,2.5,2,0.815,0.45,Average,1,0.7,1.7,0.421,0.421,0.148,0.148,0.111,0.41,12,2,1,4
12/23/2018,0.095,0.7,1,1.375,-,-,0.1,0.4,0.5,0.8,0.8,0.125,0.25,0.125,0.75,12,2,1,4
12/23/2018,0.115,1,0.9,0.909,0.6,Good,0.2,0.3,0.5,0.6,0.6,0.273,0.273,0.182,0.46,15,2,1,4
12/23/2018,0.071,0.5,0.4,0.667,-,-,0.2,0.2,0.4,0.5,0.5,0.167,0.167,0,0.33,15,2,1,4
12/23/2018,0.095,0.8,0.7,0.875,-,-,0.4,0.3,0.7,0.429,0.429,0.125,0.125,0.125,0.38,5,2,1,4
12/23/2018,0.012,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,2,2,1,4
12/23/2018,0.012,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,11,2,1,4
12/23/2018,0.012,0.3,0,0,-,-,0,0,0,-,-,1,0,0,0,14,2,1,4
12/23/2018,0.012,0.3,0.7,2,-,-,0,0.3,0.3,1,1,0,0,0,1,10,2,1,4
12/23/2018,0.212,0.7,1,1.429,-,-,0.1,0.3,0.4,0.75,0.75,0,0.571,0.571,0.71,152,2,1,4
12/23/2018,0.424,1.4,1,0.714,0.28,Below Average,0.6,0.5,1.1,0.455,0.455,0.214,0,0,0.36,146,2,1,4
12/23/2018,0.03,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,149,2,1,4
12/23/2018,0.03,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,153,2,1,4
12/23/2018,0.121,0.6,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,154,2,1,4
12/23/2018,0.152,1.7,1.7,1,-,-,0.7,0.7,1.3,0.5,0.5,0.2,0.2,0.2,0.4,144,2,1,4
12/23/2018,0.03,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0,143,2,1,4
12/23/2018,0.141,0.8,0.7,0.889,-,-,0.3,0.3,0.5,0.5,0.667,0.333,0,0,0.33,108,2,1,4
12/23/2018,0.406,2.4,2.3,0.962,0.49,Average,0.7,0.5,1.2,0.385,0.423,0.154,0.462,0.346,0.54,112,2,1,4
12/23/2018,0.329,2.3,1.3,0.56,0.12,Poor,1.1,0.6,1.7,0.368,0.368,0.24,0,0,0.28,121,2,1,4
12/23/2018,0.078,0.5,0.7,1.6,-,-,0,0.3,0.3,1,1,0.2,0.2,0.2,0.8,121,2,1,4
12/23/2018,0.408,2.8,1.8,0.645,0.2,Below Average,1.4,0.6,2,0.318,0.318,0.161,0.129,0.097,0.35,118,2,1,4
12/23/2018,0.016,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,118,2,1,4
12/23/2018,0.156,1,1.2,1.2,0.79,Very Good,0.1,0.4,0.5,0.8,1.1,0.5,0.1,0.1,0.4,107,2,1,4
12/23/2018,0.094,0.5,0.6,1.167,-,-,0.1,0.2,0.3,0.667,0.833,0.333,0.167,0.167,0.5,114,2,1,4
12/23/2018,0.105,1.3,1.3,1,-,-,0.3,0.5,0.8,0.6,0.6,0.125,0.25,0.125,0.5,110,2,1,4
12/23/2018,0.016,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,110,2,1,4
12/23/2018,0.016,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,116,2,1,4
12/23/2018,0.158,1.1,0.5,0.5,0.08,Poor,0.7,0.3,1,0.273,0.273,0.083,0,0,0.25,113,2,1,4
12/23/2018,0.031,0.2,0.2,1,-,-,0.1,0,0.1,0,0,0,0.5,0,0.5,109,2,1,4
12/23/2018,0.031,0.3,0.3,1,-,-,0.1,0.1,0.3,0.5,0.5,0,0,0,0.5,119,2,1,4
12/23/2018,0.016,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,117,2,1,4
12/23/2018,0.102,0.6,0.2,0.333,-,-,0.4,0.1,0.5,0.2,0.2,0.167,0,0,0.17,208,2,1,4
12/23/2018,0.119,0.6,0.6,1,-,-,0.3,0.3,0.5,0.5,0.5,0,0.143,0.143,0.57,207,2,1,4
12/23/2018,0.356,2.3,1.4,0.619,0.17,Below Average,1.2,0.6,1.8,0.313,0.313,0.095,0.143,0.095,0.33,214,2,1,4
12/23/2018,0.119,0.9,0.5,0.571,-,-,0.5,0.3,0.8,0.333,0.333,0.143,0,0,0.29,213,2,1,4
12/23/2018,0.051,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,206,2,1,4
12/23/2018,0.22,1.3,1,0.769,0.36,Average,0.6,0.5,1.1,0.455,0.455,0.077,0.077,0,0.39,209,2,1,4
12/23/2018,0.034,0.7,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,216,2,1,4
12/23/2018,0.221,1.4,0.8,0.6,0.15,Below Average,0.6,0.4,1,0.364,0.364,0.2,0.067,0.067,0.33,57,2,1,4
12/23/2018,0.471,2.9,1.5,0.531,0.1,Poor,1.3,0.5,1.8,0.3,0.3,0.156,0.219,0.219,0.31,68,2,1,4
12/23/2018,0.206,1.6,1.2,0.786,0.39,Average,0.7,0.4,1.1,0.4,0.4,0.143,0.143,0.143,0.43,60,2,1,4
12/23/2018,0.015,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,56,2,1,4
12/23/2018,0.029,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,64,2,1,4
12/23/2018,0.029,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,67,2,1,4
12/23/2018,0.153,1.9,1.1,0.615,0.16,Below Average,0.7,0.1,0.9,0.167,0.167,0.231,0.308,0.308,0.39,46,2,1,4
12/23/2018,0.318,2.7,2.4,0.889,0.57,Good,1.3,1.2,2.5,0.48,0.48,0.074,0,0,0.44,37,2,1,4
12/23/2018,0.024,0.3,0,0,-,-,0.1,0,0.1,0,0,0,0.5,0,0,52,2,1,4
12/23/2018,0.012,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,49,2,1,4
12/23/2018,0.024,2,2,1,-,-,1,1,2,0.5,0.5,0,0,0,0.5,44,2,1,4
12/23/2018,0.228,1,0,0,1,Excellent,0.7,0,0.7,0,0,0.308,0,0,0,190,2,2,5
12/23/2018,0.158,0.7,0.3,0.444,-,-,0.3,0.1,0.4,0.2,0.2,0.222,0.222,0.111,0.33,178,2,2,5
12/23/2018,0.123,0.5,0.3,0.571,-,-,0.2,0.2,0.4,0.4,0.4,0.286,0,0,0.29,187,2,2,5
12/23/2018,0.105,0.5,0.5,1,-,-,0.2,0.2,0.4,0.6,0.6,0.167,0,0,0.5,193,2,2,5
12/23/2018,0.105,0.8,0.8,1,-,-,0.3,0.4,0.6,0.6,0.6,0.167,0,0,0.5,189,2,2,5
12/23/2018,0.053,0.3,0.4,1.333,-,-,0.1,0.1,0.2,0.5,0.5,0,0.333,0.333,0.67,195,2,2,5
12/23/2018,0.07,0.3,0.2,0.5,-,-,0.2,0.1,0.2,0.333,0.333,0.25,0,0,0.25,185,2,2,5
12/23/2018,0.018,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,181,2,2,5
12/23/2018,0.018,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,191,2,2,5
12/23/2018,0.053,0.4,0,0,-,-,0.4,0,0.4,0,0,0,0,0,0,182,2,2,5
12/23/2018,0.018,0.1,0.3,2,-,-,0,0,0,-,-,0,1,0,1,180,2,2,5
12/23/2018,0.018,0.3,0,0,-,-,0,0,0,-,-,1,0,0,0,183,2,2,5
12/23/2018,0.018,0.3,0.7,2,-,-,0,0.3,0.3,1,1,0,0,0,1,192,2,2,5
12/23/2018,0.018,0.5,0,0,-,-,0,0,0,-,-,0,1,0,0,194,2,2,5
12/23/2018,0.109,0.5,0.5,1,-,-,0.1,0.2,0.3,0.667,0.667,0.333,0.167,0.167,0.5,159,2,2,5
12/23/2018,0.109,0.5,0.2,0.333,-,-,0.2,0.1,0.3,0.333,0.333,0.333,0.167,0.167,0.17,166,2,2,5
12/23/2018,0.109,0.5,0.5,0.833,-,-,0.2,0.2,0.4,0.5,0.5,0.167,0.167,0,0.5,162,2,2,5
12/23/2018,0.073,0.4,0.2,0.5,-,-,0.2,0.1,0.3,0.333,0.333,0.25,0,0,0.25,175,2,2,5
12/23/2018,0.127,0.6,0.7,1.143,-,-,0.2,0.3,0.5,0.6,0.6,0.143,0.143,0.143,0.57,163,2,2,5
12/23/2018,0.073,0.4,0.2,0.5,-,-,0.1,0.1,0.2,0.5,0.5,0.25,0.25,0,0.25,165,2,2,5
12/23/2018,0.036,0.2,0,0,-,-,0.1,0,0.1,0,0,0,0.5,0.5,0,164,2,2,5
12/23/2018,0.036,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0,0.5,0.5,0.5,177,2,2,5
12/23/2018,0.036,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,169,2,2,5
12/23/2018,0.036,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,170,2,2,5
12/23/2018,0.073,0.6,0.7,1.25,-,-,0.3,0.3,0.6,0.5,0.5,0,0.25,0.25,0.5,171,2,2,5
12/23/2018,0.018,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,174,2,2,5
12/23/2018,0.018,1,0,0,-,-,1,0,1,0,0,0,0,0,0,161,2,2,5
12/23/2018,0.155,0.8,0.7,0.889,-,-,0.3,0.3,0.7,0.5,0.5,0.111,0,0,0.44,133,2,2,5
12/23/2018,0.138,0.7,0.5,0.625,-,-,0.4,0.1,0.5,0.2,0.3,0.25,0.125,0.125,0.25,124,2,2,5
12/23/2018,0.086,0.5,0,0,-,-,0.4,0,0.4,0,0,0.2,0,0,0,134,2,2,5
12/23/2018,0.086,0.4,0.3,0.6,-,-,0.3,0.1,0.3,0.25,0.25,0,0.2,0.2,0.4,127,2,2,5
12/23/2018,0.172,1,0.7,0.7,0.56,Good,0.6,0.2,0.8,0.25,0.313,0.1,0.1,0.1,0.3,138,2,2,5
12/23/2018,0.069,0.4,0.3,0.75,-,-,0.3,0.1,0.4,0.25,0.375,0,0,0,0.25,128,2,2,5
12/23/2018,0.034,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,136,2,2,5
12/23/2018,0.052,0.3,0.3,1.333,-,-,0,0.1,0.1,1,1,0.333,0.333,0.333,0.67,130,2,2,5
12/23/2018,0.103,0.5,0.6,1.167,-,-,0.2,0.2,0.3,0.5,0.5,0,0.333,0.167,0.67,131,2,2,5
12/23/2018,0.034,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,142,2,2,5
12/23/2018,0.017,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,141,2,2,5
12/23/2018,0.034,0.7,1.3,2,-,-,0,0.7,0.7,1,1,0,0,0,1,129,2,2,5
12/23/2018,0.017,1,2,2,-,-,0,1,1,1,1,0,0,0,1,139,2,2,5
12/23/2018,0.26,1.6,1.3,0.789,0.41,Average,0.7,0.3,1,0.333,0.417,0.211,0.158,0.158,0.37,81,2,2,5
12/23/2018,0.205,1.3,1.1,0.867,0.33,Average,0.6,0.4,1,0.417,0.417,0.067,0.133,0.067,0.47,74,2,2,5
12/23/2018,0.123,0.8,0.7,0.889,-,-,0.4,0.3,0.7,0.375,0.375,0,0.111,0.111,0.44,85,2,2,5
12/23/2018,0.082,0.5,0.5,1,-,-,0.2,0.3,0.4,0.6,0.6,0.167,0.167,0.167,0.5,75,2,2,5
12/23/2018,0.082,0.6,0.4,0.667,-,-,0.3,0.1,0.4,0.25,0.25,0.167,0.167,0,0.33,82,2,2,5
12/23/2018,0.082,1.2,1.2,1,-,-,0.2,0.4,0.6,0.667,0.667,0.333,0.167,0.167,0.5,76,2,2,5
12/23/2018,0.014,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,80,2,2,5
12/23/2018,0.027,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0.5,0.5,0.5,86,2,2,5
12/23/2018,0.041,0.4,0.8,2,-,-,0,0.1,0.1,1,1,0,0.667,0.667,1,78,2,2,5
12/23/2018,0.014,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0,0,1,83,2,2,5
12/23/2018,0.027,0.3,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,73,2,2,5
12/23/2018,0.027,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,77,2,2,5
12/23/2018,0.014,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,79,2,2,5
12/23/2018,0.15,0.7,0.3,0.444,-,-,0.5,0.2,0.6,0.25,0.25,0.111,0.111,0.111,0.22,102,2,2,5
12/23/2018,0.083,0.4,0.3,0.8,-,-,0.2,0.1,0.3,0.25,0.25,0,0.2,0.2,0.4,92,2,2,5
12/23/2018,0.2,0.9,0.4,0.417,0.82,Very Good,0.4,0.2,0.5,0.286,0.286,0.333,0.083,0.083,0.25,88,2,2,5
12/23/2018,0.167,0.9,0.6,0.7,0.56,Good,0.5,0.1,0.5,0.167,0.25,0.2,0.2,0.2,0.3,96,2,2,5
12/23/2018,0.1,0.5,0.6,1.333,-,-,0.2,0.2,0.3,0.5,0.5,0,0.333,0.333,0.67,87,2,2,5
12/23/2018,0.067,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,95,2,2,5
12/23/2018,0.033,0.2,0.2,1.5,-,-,0,0.1,0.1,1,1,0,0.5,0,1,91,2,2,5
12/23/2018,0.05,0.2,0,0,-,-,0.2,0,0.2,0,0,0.333,0,0,0,99,2,2,5
12/23/2018,0.017,0.1,0.1,1,-,-,0,0,0,-,-,0,1,0,1,101,2,2,5
12/23/2018,0.033,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1,89,2,2,5
12/23/2018,0.017,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1,90,2,2,5
12/23/2018,0.017,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,105,2,2,5
12/23/2018,0.017,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,97,2,2,5
12/23/2018,0.017,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,106,2,2,5
12/23/2018,0.088,0.6,1,1.6,-,-,0,0.5,0.5,1,1,0.2,0,0,0.8,34,2,2,5
12/23/2018,0.088,0.6,0.3,0.4,-,-,0.5,0.1,0.6,0.2,0.2,0,0,0,0.2,33,2,2,5
12/23/2018,0.088,0.6,0,0,-,-,0.5,0,0.5,0,0,0.2,0,0,0,36,2,2,5
12/23/2018,0.193,1.4,1,0.727,0.51,Good,0.4,0.5,0.9,0.571,0.571,0.364,0.091,0.091,0.36,26,2,2,5
12/23/2018,0.14,1,0.8,0.75,-,-,0.8,0.3,1,0.25,0.313,0,0.125,0.125,0.25,25,2,2,5
12/23/2018,0.07,0.5,1.1,2.25,-,-,0,0.3,0.3,1,1.25,0,0.5,0.5,1,24,2,2,5
12/23/2018,0.035,0.3,0.3,1,-,-,0,0,0,-,-,0,1,1,0.5,29,2,2,5
12/23/2018,0.193,1.4,1,0.727,0.51,Good,0.6,0.4,1,0.375,0.375,0.182,0.091,0,0.36,22,2,2,5
12/23/2018,0.088,0.8,0.5,0.6,-,-,0.5,0.2,0.7,0.25,0.25,0,0.2,0,0.4,23,2,2,5
12/23/2018,0.018,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0,30,2,2,5
12/23/2018,0.149,0.6,0.5,0.714,-,-,0.4,0.2,0.5,0.333,0.417,0.143,0,0,0.29,17,2,2,5
12/23/2018,0.191,0.8,0.5,0.667,-,-,0.3,0.3,0.5,0.5,0.5,0.222,0.111,0.111,0.33,4,2,2,5
12/23/2018,0.106,0.5,0.7,1.6,-,-,0.1,0.2,0.3,0.667,0.667,0,0.4,0.4,0.8,1,2,2,5
12/23/2018,0.085,0.4,0.5,1.25,-,-,0.2,0.2,0.4,0.5,0.625,0,0,0,0.5,18,2,2,5
12/23/2018,0.064,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,12,2,2,5
12/23/2018,0.128,0.5,0.2,0.333,-,-,0.4,0.1,0.5,0.2,0.2,0.167,0,0,0.17,15,2,2,5
12/23/2018,0.106,0.5,0.4,0.8,-,-,0.3,0.2,0.5,0.4,0.4,0,0,0,0.4,5,2,2,5
12/23/2018,0.128,0.5,0.5,0.833,-,-,0.2,0.1,0.3,0.333,0.5,0.167,0.333,0.167,0.33,2,2,2,5
12/23/2018,0.021,0.3,0.3,1,-,-,0,0,0,-,-,0,1,1,1,10,2,2,5
12/23/2018,0.021,0.2,0.4,2,-,-,0,0,0,-,-,0,1,0,1,20,2,2,5
12/23/2018,0.1,0.3,0.1,0.333,-,-,0.2,0,0.2,0,0,0,0.333,0.333,0.33,148,2,2,5
12/23/2018,0.033,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,145,2,2,5
12/23/2018,0.1,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,152,2,2,5
12/23/2018,0.1,0.3,0,0,-,-,0.2,0,0.2,0,0,0.333,0,0,0,146,2,2,5
12/23/2018,0.2,0.6,0.5,0.833,-,-,0.2,0.2,0.4,0.5,0.5,0.167,0.167,0.167,0.5,149,2,2,5
12/23/2018,0.067,0.2,0.3,1.5,-,-,0,0.1,0.1,1,1,0,0.5,0.5,1,156,2,2,5
12/23/2018,0.133,0.4,0.2,0.5,-,-,0.3,0,0.3,0,0,0,0.25,0.25,0.25,153,2,2,5
12/23/2018,0.033,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0,0,1,154,2,2,5
12/23/2018,0.033,0.3,0.7,2,-,-,0,0,0,-,-,0,1,1,1,144,2,2,5
12/23/2018,0.1,0.3,0.2,0.667,-,-,0,0,0,-,-,0.333,0.667,0,0.33,155,2,2,5
12/23/2018,0.033,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0,143,2,2,5
12/23/2018,0.033,0.3,0.3,1,-,-,0,0,0,-,-,0,1,0,1,157,2,2,5
12/23/2018,0.033,0.2,0.5,3,-,-,0,0.2,0.2,1,1.5,0,0,0,1,147,2,2,5
12/23/2018,0.193,1,0.9,0.909,0.28,Below Average,0.5,0.3,0.8,0.333,0.444,0.091,0.091,0.091,0.36,108,2,2,5
12/23/2018,0.158,0.8,0.4,0.444,-,-,0.5,0.1,0.6,0.143,0.143,0.111,0.111,0,0.22,112,2,2,5
12/23/2018,0.088,0.5,0.5,1.2,-,-,0.2,0.2,0.4,0.5,0.5,0,0.2,0.2,0.6,121,2,2,5
12/23/2018,0.193,1,1,1,0.16,Below Average,0.5,0.5,1,0.455,0.5,0,0,0,0.46,118,2,2,5
12/23/2018,0.14,0.8,0.9,1.125,-,-,0.4,0.3,0.7,0.429,0.5,0,0.125,0.125,0.5,107,2,2,5
12/23/2018,0.07,0.4,0.3,0.75,-,-,0.3,0.1,0.4,0.25,0.375,0,0,0,0.25,114,2,2,5
12/23/2018,0.07,0.7,0.3,0.5,-,-,0.3,0.2,0.5,0.333,0.333,0.25,0,0,0.25,110,2,2,5
