Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Overall,1,81.7,71.3,0.87,0.57,Good,33,25.1,58.1,0.43,0.5,0.18,0.13,0.09,0.4
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Transition,0.16,13.1,12.1,0.92,0.75,Very Good,5.2,4.3,9.5,0.45,0.5,0.14,0.16,0.13,0.44
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Overall Half Court,0.84,68.6,59.2,0.86,0.47,Average,27.8,20.8,48.6,0.43,0.5,0.18,0.13,0.08,0.4
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Short Shot Clock <4 Seconds,0.05,4,4.1,1.04,0.02,Poor,1.8,1.5,3.3,0.46,0.55,0.1,0.06,0.04,0.44
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Out of Bounds (End),0.09,5.9,5.5,0.92,0.24,Below Average,2.6,2.1,4.6,0.45,0.52,0.16,0.08,0.07,0.41
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Out of Bounds (Side),0.05,3.3,3.1,0.94,0.22,Below Average,1.4,1.1,2.5,0.44,0.51,0.12,0.12,0.09,0.43
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,After Time Outs,0.13,8.8,6.6,0.75,0.83,Excellent,3.8,2.5,6.3,0.4,0.45,0.21,0.07,0.03,0.35
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Man Defense,0.99,68.2,58.8,0.86,0.46,Average,27.7,20.7,48.4,0.43,0.5,0.18,0.13,0.08,0.4
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Zone Defense,0.01,0.4,0.4,1,-,-,0.1,0.1,0.2,0.5,0.75,0.25,0.25,0,0.5
Benedictine (IL) Eagles,2019-01-26,Defensive,Overall Defense,Press Defense,0.09,6,4.9,0.82,0.56,Good,1.9,1.6,3.5,0.45,0.54,0.27,0.16,0.05,0.39
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Spot Up,0.24,19.4,18.9,0.97,0.21,Below Average,9.8,6.5,16.3,0.4,0.54,0.11,0.05,0.05,0.38
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Transition,0.16,13.1,12.1,0.92,0.75,Very Good,5.2,4.3,9.5,0.45,0.5,0.14,0.16,0.13,0.44
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,P&R Ball Handler,0.13,10.5,9.4,0.9,0.13,Poor,3.9,3.4,7.2,0.47,0.53,0.22,0.11,0.07,0.41
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Post-Up,0.1,8.3,6,0.72,0.88,Excellent,3.8,2,5.8,0.35,0.35,0.14,0.19,0.14,0.36
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Cut,0.07,5.5,5.8,1.06,0.61,Good,1.9,2.5,4.4,0.57,0.57,0.11,0.11,0.11,0.55
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Offensive Rebounds (put backs),0.06,5,5.9,1.17,0.18,Below Average,1.5,2.1,3.6,0.58,0.59,0.08,0.25,0.2,0.6
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Off Screen,0.06,4.8,3.9,0.82,0.64,Good,2.6,1.4,3.9,0.35,0.44,0.12,0.07,0.05,0.34
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Isolation,0.05,4.4,2.7,0.61,0.9,Excellent,2,0.9,2.9,0.3,0.3,0.21,0.16,0.09,0.32
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,P&R Roll Man,0.03,2.7,2.3,0.83,0.77,Very Good,1.2,1,2.1,0.45,0.5,0.15,0.07,0.07,0.41
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Hand Off,0.03,2.2,2,0.91,0.26,Below Average,0.8,0.7,1.5,0.47,0.57,0.23,0.09,0.09,0.4
Benedictine (IL) Eagles,2019-01-26,Defensive,Play Types,Miscellaneous,0.07,6,2.6,0.43,0.65,Very Good,0.5,0.6,1,0.55,0.58,0.59,0.26,0.03,0.26
Benedictine (IL) Eagles,2019-01-26,Defensive,Offense Including Passes,Isolations Including Passes,0.07,6.1,4.2,0.69,0.89,Excellent,2.9,1.4,4.3,0.33,0.37,0.2,0.12,0.07,0.32
Benedictine (IL) Eagles,2019-01-26,Defensive,Offense Including Passes,Pick and Rolls Including Passes,0.22,17.8,16.3,0.92,0.23,Below Average,7,6,13,0.46,0.54,0.19,0.1,0.07,0.41
Benedictine (IL) Eagles,2019-01-26,Defensive,Offense Including Passes,Post-Ups Including Passes,0.13,10.9,9.4,0.86,0.6,Good,5.1,3.3,8.3,0.39,0.44,0.11,0.15,0.11,0.39
Benedictine (IL) Eagles,2019-01-26,Defensive,During Pass Out Situations,ISO - Defense Commits,0.02,1.7,1.5,0.88,0.61,Good,0.9,0.6,1.4,0.39,0.52,0.18,0.03,0.03,0.32
Benedictine (IL) Eagles,2019-01-26,Defensive,During Pass Out Situations,P&R BH - Defense Commits,0.11,9,7.1,0.79,0.57,Good,3.2,2.7,5.8,0.46,0.55,0.3,0.07,0.06,0.35
Benedictine (IL) Eagles,2019-01-26,Defensive,During Pass Out Situations,Post-Up - Defense Commits,0.03,2.6,3.4,1.31,0.13,Poor,1.3,1.3,2.5,0.5,0.66,0.02,0.02,0.02,0.5
Benedictine (IL) Eagles,2019-01-26,Defensive,During Trapping Situations,P&R BH - Traps,0,0.2,0.4,2,-,-,0,0.2,0.2,1,1.33,0.25,0,0,0.75
Benedictine (IL) Eagles,2019-01-26,Defensive,During Trapping Situations,Post-Up - Hard Double,0.02,1.3,1.1,0.84,0.48,Average,0.5,0.4,0.8,0.44,0.56,0.24,0.16,0.12,0.32
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots,0.51,24.8,26.1,1.05,0.08,Poor,15.1,9.7,24.8,0.39,0.52,0,0.01,0.01,0.39
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.04,2.1,2.4,1.14,0.02,Poor,1.2,0.9,2.1,0.43,0.57,0,0,0,0.43
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Runner,0.06,2.8,2,0.73,0.52,Good,1.8,1,2.8,0.36,0.36,0,0,0,0.36
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.31,15.3,16.7,1.09,0.58,Good,7.1,8.2,15.3,0.53,0.53,0,0.05,0.05,0.53
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups,0.12,5.8,4.2,0.72,0.95,Excellent,3.8,2,5.8,0.35,0.35,0,0.03,0.03,0.35
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0
Benedictine (IL) Eagles,2019-01-26,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Benedictine (IL) Eagles,2019-01-26,Defensive,Catch and Shoot - Half Court,Catch and Shoot,0.32,15.4,17.6,1.14,0.09,Poor,9.3,6.1,15.4,0.4,0.57,0,0,0,0.4
Benedictine (IL) Eagles,2019-01-26,Defensive,Catch and Shoot - Half Court,Guarded,0.47,7.3,7.7,1.06,0.21,Below Average,4.6,2.7,7.3,0.37,0.53,0,0,0,0.37
Benedictine (IL) Eagles,2019-01-26,Defensive,Catch and Shoot - Half Court,Unguarded,0.53,8.1,9.9,1.22,0.17,Below Average,4.7,3.5,8.1,0.43,0.61,0,0,0,0.43
Benedictine (IL) Eagles,2019-01-26,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.17,8.2,7.4,0.9,0.14,Poor,5.1,3.1,8.2,0.38,0.45,0,0.01,0.01,0.38
Benedictine (IL) Eagles,2019-01-26,Defensive,Jump Shot Range - half court,Short (<17'),0.19,4.7,3.9,0.83,0.3,Below Average,2.8,1.9,4.7,0.41,0.41,0,0.01,0.01,0.41
Benedictine (IL) Eagles,2019-01-26,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.13,3.1,2.3,0.73,0.44,Average,2,1.1,3.1,0.36,0.36,0,0.02,0.02,0.36
Benedictine (IL) Eagles,2019-01-26,Defensive,Jump Shot Range - half court,Long (3 point jump shots),0.69,17,20,1.17,0.04,Poor,10.4,6.7,17,0.39,0.59,0,0,0,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Overall,1,84.7,71.7,0.85,0.75,Very Good,37.3,26.1,63.4,0.41,0.47,0.15,0.12,0.09,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Transition,0.16,13.7,11.8,0.86,0.91,Excellent,5.8,4.2,10,0.42,0.49,0.16,0.13,0.11,0.4
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Overall Half Court,0.84,70.9,59.9,0.84,0.6,Good,31.5,21.9,53.4,0.41,0.47,0.15,0.12,0.09,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Short Shot Clock <4 Seconds,0.04,3.5,1.9,0.56,0.83,Excellent,2.2,0.8,3,0.26,0.29,0.08,0.06,0.05,0.27
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Out of Bounds (End),0.08,5.4,3.6,0.66,0.93,Excellent,2.7,1.4,4.1,0.34,0.37,0.17,0.09,0.09,0.31
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Out of Bounds (Side),0.05,3.5,2.5,0.71,0.73,Very Good,1.7,0.8,2.5,0.31,0.36,0.18,0.13,0.11,0.33
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,After Time Outs,0.12,8.2,6.7,0.81,0.62,Good,3.9,2.4,6.3,0.39,0.43,0.15,0.1,0.1,0.37
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Man Defense,0.97,68.5,57.9,0.85,0.57,Good,30.3,21.3,51.6,0.41,0.47,0.15,0.12,0.09,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Zone Defense,0.03,2.4,1.9,0.8,0.82,Very Good,1.2,0.7,1.8,0.36,0.42,0.16,0.11,0.11,0.36
Milwaukee School of Engineering,2019-01-26,Defensive,Overall Defense,Press Defense,0.08,5.9,4,0.68,0.85,Excellent,2.8,1.5,4.3,0.35,0.39,0.18,0.09,0.07,0.33
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Spot Up,0.19,16.3,13.4,0.83,0.87,Excellent,9.2,4.6,13.8,0.34,0.43,0.09,0.08,0.06,0.34
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Transition,0.16,13.7,11.8,0.86,0.91,Excellent,5.8,4.2,10,0.42,0.49,0.16,0.13,0.11,0.4
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,P&R Ball Handler,0.14,12.1,10.8,0.89,0.15,Below Average,5.4,4.2,9.6,0.43,0.49,0.16,0.08,0.08,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Offensive Rebounds (put backs),0.07,6.2,6.6,1.06,0.46,Average,2.2,2.5,4.7,0.54,0.55,0.07,0.19,0.14,0.54
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Cut,0.07,5.9,6.1,1.02,0.74,Very Good,1.9,2.4,4.3,0.56,0.56,0.12,0.2,0.18,0.53
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,P&R Roll Man,0.07,5.8,5.4,0.93,0.57,Good,2.7,2,4.7,0.42,0.47,0.08,0.13,0.11,0.44
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Post-Up,0.07,5.5,4.2,0.76,0.77,Very Good,2.5,1.6,4.1,0.39,0.39,0.14,0.13,0.1,0.38
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Off Screen,0.06,5.1,5.2,1.02,0.2,Below Average,2.6,1.9,4.4,0.43,0.54,0.09,0.05,0.05,0.41
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Isolation,0.06,4.8,2.9,0.62,0.89,Excellent,2.2,1.2,3.3,0.35,0.35,0.17,0.15,0.13,0.31
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Hand Off,0.04,3.4,2.6,0.77,0.62,Good,2.1,0.9,3,0.32,0.37,0.07,0.07,0.05,0.33
Milwaukee School of Engineering,2019-01-26,Defensive,Play Types,Miscellaneous,0.07,5.9,2.7,0.46,0.5,Average,0.8,0.6,1.4,0.42,0.48,0.57,0.2,0.02,0.26
Milwaukee School of Engineering,2019-01-26,Defensive,Offense Including Passes,Isolations Including Passes,0.08,6.3,4.6,0.73,0.8,Very Good,2.8,1.8,4.6,0.39,0.42,0.16,0.13,0.11,0.34
Milwaukee School of Engineering,2019-01-26,Defensive,Offense Including Passes,Pick and Rolls Including Passes,0.27,22.8,20.1,0.88,0.35,Average,10.6,7.6,18.2,0.42,0.48,0.13,0.09,0.08,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Offense Including Passes,Post-Ups Including Passes,0.08,6.7,5.3,0.79,0.8,Very Good,3.1,2.1,5.1,0.4,0.42,0.14,0.12,0.1,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,During Pass Out Situations,ISO - Defense Commits,0.02,1.6,1.7,1.07,0.32,Average,0.7,0.6,1.3,0.48,0.61,0.11,0.07,0.04,0.43
Milwaukee School of Engineering,2019-01-26,Defensive,During Pass Out Situations,P&R BH - Defense Commits,0.14,12.2,9.3,0.77,0.67,Very Good,5.2,3.4,8.6,0.4,0.46,0.21,0.1,0.07,0.35
Milwaukee School of Engineering,2019-01-26,Defensive,During Pass Out Situations,Post-Up - Defense Commits,0.01,1.2,1.2,0.96,0.62,Good,0.6,0.4,1,0.44,0.53,0.14,0.09,0.09,0.41
Milwaukee School of Engineering,2019-01-26,Defensive,During Trapping Situations,P&R BH - Traps,0,0.3,0.4,1.4,-,-,0.1,0.1,0.2,0.67,0.83,0.2,0.2,0.2,0.6
Milwaukee School of Engineering,2019-01-26,Defensive,During Trapping Situations,Post-Up - Hard Double,0.02,1.3,0.9,0.74,0.62,Good,0.6,0.4,1.1,0.42,0.45,0.17,0,0,0.35
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots,0.52,27.6,25.1,0.91,0.68,Very Good,18,9.6,27.6,0.35,0.45,0,0,0,0.35
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.04,2.1,0.7,0.35,0.9,Excellent,1.8,0.3,2.1,0.14,0.18,0,0,0,0.14
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Runner,0.06,3.3,2.3,0.68,0.63,Good,2.2,1.1,3.3,0.33,0.33,0,0.02,0.02,0.33
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.34,18.4,20.3,1.11,0.52,Good,8.8,9.6,18.4,0.52,0.52,0,0.07,0.07,0.52
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups,0.08,4.1,3.3,0.81,0.89,Excellent,2.5,1.6,4.1,0.39,0.39,0,0.03,0.03,0.39
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5
Milwaukee School of Engineering,2019-01-26,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Milwaukee School of Engineering,2019-01-26,Defensive,Catch and Shoot - Half Court,Catch and Shoot,0.28,14.7,15,1.02,0.53,Good,9.4,5.3,14.7,0.36,0.51,0,0,0,0.36
Milwaukee School of Engineering,2019-01-26,Defensive,Catch and Shoot - Half Court,Guarded,0.46,6.7,6.8,1.02,0.31,Average,4.3,2.4,6.7,0.36,0.51,0,0,0,0.36
Milwaukee School of Engineering,2019-01-26,Defensive,Catch and Shoot - Half Court,Unguarded,0.54,8,8.2,1.02,0.75,Very Good,5.1,2.9,8,0.36,0.51,0,0,0,0.36
Milwaukee School of Engineering,2019-01-26,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.21,11.3,8.8,0.78,0.52,Good,7.5,3.8,11.3,0.34,0.39,0,0,0,0.34
Milwaukee School of Engineering,2019-01-26,Defensive,Jump Shot Range - half court,Short (<17'),0.21,5.8,4.6,0.79,0.41,Average,3.5,2.3,5.8,0.39,0.39,0,0,0,0.39
