Format_ID,Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Category_ID,Element_ID,Team_ID
1,2018-12-23,0.17,14.5,13.9,0.96,0.72,Very Good,7.1,5,12.1,0.41,0.56,0.15,0.03,0.02,0.35,2,2,3
2,2018-12-23,0.34,27.9,26.8,0.96,0.29,Below Average,14.9,9,23.9,0.38,0.51,0.1,0.05,0.05,0.37,2,2,3
1,2018-12-23,0.12,10,14.8,1.48,0.98,Excellent,1.3,6.4,7.6,0.84,0.84,0.11,0.2,0.2,0.76,2,18,3
2,2018-12-23,0.1,8.1,9.6,1.19,0.3,Below Average,2.8,3.9,6.6,0.59,0.59,0.05,0.2,0.19,0.6,2,18,3
1,2018-12-23,0.04,3.4,2.6,0.78,0.36,Average,2,1,3,0.33,0.42,0.11,0.04,0.04,0.3,2,6,3
2,2018-12-23,0.02,1.4,1.5,1.09,0.16,Below Average,0.9,0.5,1.4,0.36,0.55,0,0,0,0.36,2,6,3
1,2018-12-23,0.09,7.9,7.3,0.92,0.72,Very Good,2.8,3.1,5.9,0.53,0.53,0.18,0.08,0.06,0.48,2,4,3
2,2018-12-23,0.05,4.1,3.5,0.85,0.51,Good,1.4,1.5,2.9,0.52,0.52,0.24,0.09,0.06,0.42,2,4,3
1,2018-12-23,0.15,12.5,9.6,0.77,0.57,Good,4.8,3.3,8,0.41,0.44,0.22,0.16,0.11,0.38,2,3,3
2,2018-12-23,0.07,6.1,4.6,0.76,0.5,Average,2.3,1.6,3.9,0.42,0.48,0.29,0.14,0.08,0.31,2,3,3
1,2018-12-23,0.06,4.6,5.3,1.14,0.73,Very Good,1.4,2.3,3.6,0.62,0.62,0.08,0.14,0.11,0.57,2,19,3
2,2018-12-23,0.05,3.8,2.9,0.77,0.97,Excellent,1.5,1.3,2.8,0.46,0.46,0.13,0.17,0.1,0.4,2,19,3
1,2018-12-23,0.04,3.6,1.4,0.38,0.01,Poor,2.4,0.6,3,0.21,0.23,0.17,0,0,0.17,2,5,3
2,2018-12-23,0.09,7.1,5.8,0.81,0.42,Average,3.1,2.1,5.3,0.41,0.43,0.16,0.14,0.11,0.39,2,5,3
1,2018-12-23,0.03,2.5,3,1.2,0.85,Excellent,0.6,1.3,1.9,0.67,0.67,0.1,0.2,0.15,0.65,2,8,3
2,2018-12-23,0.01,0.8,1,1.33,-,-,0.3,0.4,0.6,0.6,0.6,0,0.17,0.17,0.67,2,8,3
1,2018-12-23,0.07,5.5,3.9,0.71,0.35,Average,3,1.3,4.3,0.29,0.38,0.16,0.11,0.09,0.27,2,7,3
2,2018-12-23,0.02,1.4,1,0.73,0.65,Very Good,0.6,0.5,1.1,0.44,0.44,0.18,0,0,0.36,2,7,3
1,2018-12-23,0.08,6.5,3.8,0.58,0.8,Very Good,0.4,0.4,0.8,0.5,0.58,0.56,0.33,0.02,0.33,2,20,3
2,2018-12-23,0.1,7.9,2.1,0.27,0.94,Excellent,0.6,0.4,1,0.38,0.38,0.71,0.16,0,0.14,2,20,3
