Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-09,0.01,1,1,1,0.28,Below Average,0.3,0.5,0.8,0.6,0.65,0.23,0,0,0.46,2,5,28,1
2019-01-09,0.01,0.8,0.7,0.9,0.62,Good,0.2,0.2,0.4,0.6,0.7,0.4,0.1,0.1,0.4,1,5,28,1
2019-01-09,0.53,27.3,24.4,0.89,0.69,Very Good,17.9,9.4,27.3,0.34,0.45,0,0,0,0.34,2,6,29,1
2019-01-09,0.5,24.9,29.6,1.19,0.98,Excellent,13.5,11.4,24.9,0.46,0.59,0,0.02,0.02,0.46,1,6,29,1
2019-01-09,0.03,1.6,0.5,0.29,0.91,Excellent,1.5,0.2,1.6,0.1,0.14,0,0,0,0.1,2,6,30,1
2019-01-09,0.03,1.5,0.6,0.42,0.22,Below Average,1.2,0.2,1.5,0.16,0.21,0,0,0,0.16,1,6,30,1
2019-01-09,0.06,3.3,2.2,0.65,0.65,Very Good,2.2,1.1,3.3,0.33,0.33,0,0,0,0.33,2,6,31,1
2019-01-09,0.03,1.6,0.5,0.29,0.01,Poor,1.4,0.2,1.6,0.14,0.14,0,0,0,0.14,1,6,31,1
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,32,1
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,32,1
2019-01-09,0.34,17.5,19.3,1.1,0.53,Good,8.5,9,17.5,0.51,0.51,0,0.09,0.09,0.51,2,6,33,1
2019-01-09,0.36,18.2,20.7,1.14,0.61,Good,8.2,10,18.2,0.55,0.55,0,0.07,0.07,0.55,1,6,33,1
2019-01-09,0.07,3.8,3.5,0.94,0.62,Good,2.1,1.7,3.8,0.45,0.45,0,0.04,0.04,0.45,2,6,34,1
2019-01-09,0.11,5.5,4.5,0.82,0.24,Below Average,3.3,2.2,5.5,0.4,0.4,0,0.03,0.03,0.4,1,6,34,1
2019-01-09,0,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,2,6,35,1
2019-01-09,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,1,6,35,1
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,1
2019-01-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,1
2019-01-09,0.28,14.6,15.4,1.05,0.4,Average,9.2,5.5,14.6,0.37,0.53,0,0,0,0.37,2,7,37,1
2019-01-09,0.32,16.3,19.7,1.21,0.93,Excellent,9.2,7.2,16.3,0.44,0.6,0,0.01,0.01,0.44,1,7,37,1
2019-01-09,0.42,6.2,5.6,0.91,0.6,Good,4.2,2,6.2,0.33,0.46,0,0,0,0.33,2,7,38,1
2019-01-09,0.55,8.9,9.3,1.04,0.72,Very Good,5.4,3.5,8.9,0.4,0.52,0,0.02,0.02,0.4,1,7,38,1
2019-01-09,0.58,8.5,9.8,1.16,0.35,Average,5,3.5,8.5,0.41,0.58,0,0,0,0.41,2,7,39,1
2019-01-09,0.45,7.4,10.4,1.41,0.97,Excellent,3.8,3.6,7.4,0.49,0.7,0,0,0,0.49,1,7,39,1
2019-01-09,0.22,11.4,8,0.7,0.74,Very Good,7.9,3.5,11.4,0.3,0.35,0,0,0,0.3,2,8,40,1
2019-01-09,0.15,7.6,8.8,1.15,1,Excellent,3.8,3.8,7.6,0.5,0.56,0,0.05,0.05,0.5,1,8,40,1
2019-01-09,0.21,5.7,4.6,0.81,0.31,Average,3.4,2.3,5.7,0.41,0.41,0,0,0,0.41,2,9,41,1
2019-01-09,0.17,4.3,4.9,1.14,1,Excellent,1.9,2.4,4.3,0.55,0.55,0,0.04,0.04,0.55,1,9,41,1
2019-01-09,0.19,5.2,2.9,0.56,0.79,Very Good,3.8,1.5,5.2,0.28,0.28,0,0,0,0.28,2,9,42,1
2019-01-09,0.22,5.5,5.2,0.94,0.92,Excellent,3,2.5,5.5,0.46,0.46,0,0.03,0.03,0.46,1,9,42,1
2019-01-09,0.6,16.4,16.8,1.03,0.43,Average,10.8,5.6,16.4,0.34,0.51,0,0,0,0.34,2,9,43,1
