Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-15,0.02,1.4,1.5,1.09,0.62,Good,0.6,0.6,1.2,0.48,0.55,0.04,0.04,0.04,0.48,1,4,26,7
2019-01-15,0,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1,2,5,27,7
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,27,7
2019-01-15,0.04,3.1,2.7,0.87,0.46,Average,1,1,2,0.5,0.57,0.25,0.11,0.09,0.42,2,5,28,7
2019-01-15,0.01,0.5,0.4,0.67,-,-,0.2,0.1,0.3,0.4,0.4,0.33,0.11,0.11,0.33,1,5,28,7
2019-01-15,0.59,29.1,29.4,1.01,0.21,Below Average,18,11.1,29.1,0.38,0.5,0,0,0,0.38,2,6,29,7
2019-01-15,0.55,28.4,30.1,1.06,0.91,Excellent,17.6,10.7,28.4,0.38,0.53,0,0,0,0.38,1,6,29,7
2019-01-15,0.03,1.5,1.6,1.08,0.05,Poor,0.9,0.6,1.5,0.4,0.54,0,0,0,0.4,2,6,30,7
2019-01-15,0.03,1.6,1.6,1.04,0.94,Excellent,1,0.6,1.6,0.37,0.52,0,0,0,0.37,1,6,30,7
2019-01-15,0.04,2,1.5,0.74,0.46,Average,1.3,0.7,2,0.35,0.35,0,0.03,0.03,0.35,2,6,31,7
2019-01-15,0.04,1.8,1.3,0.71,0.47,Average,1.2,0.6,1.8,0.36,0.36,0,0,0,0.36,1,6,31,7
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,32,7
2019-01-15,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33,1,6,32,7
2019-01-15,0.26,12.9,17.2,1.34,0.02,Poor,4.5,8.4,12.9,0.65,0.65,0,0.05,0.05,0.65,2,6,33,7
2019-01-15,0.37,18.9,23.2,1.23,0.89,Excellent,7.8,11.1,18.9,0.59,0.59,0,0.06,0.06,0.59,1,6,33,7
2019-01-15,0.11,5.2,4.9,0.93,0.62,Good,2.9,2.4,5.2,0.45,0.45,0,0.05,0.05,0.45,2,6,34,7
2019-01-15,0.05,2.6,2.4,0.89,0.38,Average,1.5,1.1,2.6,0.42,0.42,0,0.04,0.04,0.42,1,6,34,7
2019-01-15,0.01,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,2,6,35,7
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,1,6,35,7
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,7
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,7
2019-01-15,0.37,18.2,19.1,1.05,0.39,Average,11.6,6.5,18.2,0.36,0.52,0,0,0,0.36,2,7,37,7
2019-01-15,0.4,20.8,24,1.16,0.88,Excellent,12.6,8.1,20.8,0.39,0.58,0,0,0,0.39,1,7,37,7
2019-01-15,0.54,9.8,9.6,0.98,0.42,Average,6.5,3.3,9.8,0.34,0.49,0,0,0,0.34,2,7,38,7
2019-01-15,0.64,13.4,13.9,1.04,0.75,Very Good,8.6,4.7,13.4,0.35,0.52,0,0,0,0.35,1,7,38,7
2019-01-15,0.46,8.4,9.5,1.13,0.43,Average,5.2,3.2,8.4,0.39,0.56,0,0,0,0.39,2,7,39,7
2019-01-15,0.36,7.4,10.1,1.36,0.96,Excellent,4,3.4,7.4,0.46,0.68,0,0,0,0.46,1,7,39,7
2019-01-15,0.19,9.1,8.8,0.96,0.06,Poor,5.2,3.9,9.1,0.43,0.47,0,0.01,0.01,0.43,2,8,40,7
2019-01-15,0.11,5.7,4.9,0.86,0.74,Very Good,3.6,2.1,5.7,0.36,0.43,0,0,0,0.36,1,8,40,7
2019-01-15,0.17,4.9,5.3,1.07,0,Poor,2.4,2.6,4.9,0.52,0.52,0,0.02,0.02,0.52,2,9,41,7
2019-01-15,0.1,2.7,1.8,0.65,0.26,Below Average,1.8,0.9,2.7,0.33,0.33,0,0,0,0.33,1,9,41,7
2019-01-15,0.13,3.9,3.1,0.79,0.27,Below Average,2.4,1.5,3.9,0.39,0.39,0,0,0,0.39,2,9,42,7
2019-01-15,0.11,3.2,2.4,0.74,0.6,Good,2,1.2,3.2,0.37,0.37,0,0,0,0.37,1,9,42,7
2019-01-15,0.7,20.3,21,1.04,0.4,Average,13.3,7,20.3,0.35,0.52,0,0,0,0.35,2,9,43,7
2019-01-15,0.79,22.5,26,1.16,0.92,Excellent,13.8,8.6,22.5,0.39,0.58,0,0,0,0.39,1,9,43,7
2019-01-15,0.95,65.9,62.8,0.95,0.94,Excellent,26.9,21.9,48.8,0.45,0.53,0.15,0.13,0.1,0.43,1,10,44,7
2019-01-15,0.05,3.6,4.6,1.28,0.97,Excellent,1.2,1.7,2.9,0.58,0.75,0.16,0.05,0.05,0.49,1,10,45,7
2019-01-15,0.05,3.1,2.4,0.76,0.32,Average,1.4,0.7,2.1,0.34,0.43,0.23,0.13,0.02,0.32,1,10,46,7
2019-01-15,1,88.9,86.3,0.97,0.07,Poor,33.6,30.9,64.6,0.48,0.54,0.16,0.15,0.11,0.45,2,1,1,9
2019-01-15,1,86.4,70.1,0.81,0.22,Below Average,37.8,25.4,63.1,0.4,0.47,0.19,0.1,0.07,0.36,1,10,1,9
2019-01-15,0.2,17.6,16.7,0.95,0.63,Good,7.1,5.8,12.9,0.45,0.51,0.14,0.17,0.15,0.45,2,1,9,9
2019-01-15,0.2,17.6,16.7,0.95,0.63,Good,7.1,5.8,12.9,0.45,0.51,0.14,0.17,0.15,0.45,2,2,9,9
2019-01-15,0.24,21.1,21.1,1,0.61,Good,7.5,7.7,15.2,0.51,0.58,0.17,0.13,0.1,0.46,1,2,9,9
2019-01-15,0.24,21.1,21.1,1,0.61,Good,7.5,7.7,15.2,0.51,0.58,0.17,0.13,0.1,0.46,1,10,9,9
2019-01-15,0.8,71.4,69.6,0.98,0.03,Poor,26.5,25.1,51.6,0.49,0.55,0.16,0.14,0.1,0.45,2,1,10,9
2019-01-15,0.76,65.4,48.9,0.75,0.11,Poor,30.3,17.6,47.9,0.37,0.44,0.19,0.09,0.05,0.33,1,10,10,9
2019-01-15,0.03,2.8,2.2,0.79,0.29,Below Average,1.3,0.8,2.1,0.37,0.4,0.13,0.19,0.19,0.4,2,1,11,9
2019-01-15,0.05,4.1,2.4,0.59,0.26,Below Average,2.5,0.9,3.4,0.26,0.32,0.12,0.06,0,0.26,1,10,11,9
2019-01-15,0.09,6.3,6,0.95,0.17,Below Average,2.7,2.4,5.1,0.47,0.52,0.11,0.12,0.11,0.45,2,1,12,9
2019-01-15,0.09,5.7,2.9,0.52,0.02,Poor,3.2,0.9,4.1,0.23,0.29,0.22,0.07,0.06,0.22,1,10,12,9
2019-01-15,0.05,3.5,3.7,1.05,0.08,Poor,1.3,1.2,2.5,0.48,0.54,0.12,0.2,0.15,0.5,2,1,13,9
2019-01-15,0.05,3,2.3,0.77,0.44,Average,1.2,0.9,2.1,0.42,0.49,0.24,0.1,0.06,0.33,1,10,13,9
2019-01-15,0.12,8.2,8.6,1.05,0.02,Poor,2.3,2.8,5.1,0.55,0.62,0.19,0.19,0.15,0.53,2,1,14,9
2019-01-15,0.12,8.1,4.6,0.57,0.02,Poor,4.6,1.9,6.5,0.3,0.34,0.17,0.04,0.02,0.25,1,10,14,9
2019-01-15,0.93,66.3,63.8,0.96,0.04,Poor,24.9,22.9,47.8,0.48,0.54,0.16,0.15,0.11,0.45,2,1,15,9
2019-01-15,0.07,5.1,5.8,1.14,0.09,Poor,1.6,2.2,3.9,0.58,0.67,0.19,0.08,0.06,0.48,2,1,16,9
2019-01-15,0.07,5,4.9,0.99,0.18,Below Average,1.3,1.5,2.8,0.53,0.65,0.29,0.17,0.07,0.44,2,1,17,9
2019-01-15,0.2,17.4,17.1,0.99,0.18,Below Average,8.6,5.9,14.6,0.41,0.52,0.08,0.1,0.08,0.41,2,2,2,9
2019-01-15,0.26,22.3,19,0.85,0.33,Average,13.2,6.8,20.1,0.34,0.46,0.08,0.02,0.02,0.32,1,2,2,9
2019-01-15,0.11,10.1,10.1,0.99,0.03,Poor,3.8,3.9,7.8,0.51,0.56,0.16,0.11,0.09,0.45,2,2,3,9
2019-01-15,0.1,8.4,5.6,0.66,0.27,Below Average,3.2,1.9,5.2,0.38,0.43,0.27,0.13,0.08,0.3,1,2,3,9
2019-01-15,0.09,7.6,7,0.92,0.23,Below Average,2.5,2.8,5.3,0.52,0.52,0.19,0.15,0.11,0.45,2,2,4,9
2019-01-15,0.07,5.8,3.6,0.63,0.12,Poor,3.2,1.6,4.8,0.33,0.33,0.1,0.09,0.06,0.33,1,2,4,9
2019-01-15,0.09,8.2,9.8,1.2,0.19,Below Average,2.1,3.9,6.1,0.65,0.65,0.13,0.19,0.17,0.6,2,2,18,9
2019-01-15,0.05,4.7,5,1.06,0.46,Average,1.7,2.2,3.9,0.56,0.56,0.11,0.1,0.1,0.53,1,2,18,9
2019-01-15,0.07,6.1,6.6,1.08,0.42,Average,2,2.6,4.6,0.56,0.57,0.1,0.2,0.15,0.57,2,2,19,9
2019-01-15,0.05,4.7,5.1,1.08,0.57,Good,1.8,2,3.8,0.52,0.52,0.05,0.19,0.15,0.54,1,2,19,9
2019-01-15,0.05,4.8,4.3,0.9,0.47,Average,2.5,1.4,3.9,0.36,0.46,0.09,0.1,0.1,0.38,2,2,6,9
2019-01-15,0.05,4.1,3,0.74,0.25,Below Average,2.6,1,3.6,0.27,0.4,0.09,0.03,0.03,0.26,1,2,6,9
2019-01-15,0.06,5.5,4.8,0.86,0.27,Below Average,2.2,1.7,3.9,0.43,0.46,0.15,0.16,0.11,0.43,2,2,5,9
2019-01-15,0.03,2.2,1.5,0.7,0.32,Average,1.1,0.6,1.6,0.36,0.38,0.14,0.14,0.08,0.35,1,2,5,9
2019-01-15,0.02,2.1,2.9,1.4,0.02,Poor,0.5,1.1,1.6,0.67,0.82,0.14,0.09,0.09,0.6,2,2,8,9
2019-01-15,0.03,2.6,2.4,0.89,0.35,Average,1.2,0.8,2,0.38,0.44,0.09,0.2,0.18,0.42,1,2,8,9
2019-01-15,0.03,2.9,2.9,1.02,0.11,Poor,1.4,0.9,2.3,0.41,0.5,0.04,0.22,0.18,0.45,2,2,7,9
2019-01-15,0.03,2.2,1.7,0.76,0.45,Average,1.4,0.6,2,0.32,0.4,0.11,0.05,0.05,0.29,1,2,7,9
2019-01-15,0.08,6.8,4.1,0.61,0.09,Poor,0.8,0.8,1.6,0.52,0.54,0.56,0.22,0.02,0.31,2,2,20,9
2019-01-15,0.1,8.3,2.1,0.25,0.04,Poor,0.8,0.1,0.9,0.13,0.13,0.69,0.2,0.01,0.15,1,2,20,9
2019-01-15,0.08,7.3,6.3,0.86,0.38,Average,3.1,2.2,5.4,0.42,0.46,0.13,0.16,0.11,0.42,2,3,21,9
2019-01-15,0.04,3.2,2.1,0.66,0.11,Poor,1.8,0.8,2.6,0.31,0.34,0.11,0.09,0.06,0.31,1,3,21,9
2019-01-15,0.18,15.8,17.2,1.09,0,Poor,5.8,6.6,12.5,0.53,0.61,0.14,0.1,0.08,0.48,2,3,22,9
2019-01-15,0.21,17.8,14.4,0.81,0.43,Average,8.2,5,13.2,0.38,0.46,0.17,0.11,0.08,0.34,1,3,22,9
2019-01-15,0.12,10.2,10.4,1.02,0.14,Poor,3.6,4.1,7.7,0.53,0.57,0.15,0.14,0.1,0.48,2,3,23,9
2019-01-15,0.09,7.9,5.4,0.68,0.11,Poor,4.5,2.2,6.6,0.33,0.36,0.09,0.08,0.05,0.33,1,3,23,9
2019-01-15,0.02,1.8,1.5,0.87,0.62,Good,0.9,0.5,1.4,0.38,0.44,0.07,0.17,0.13,0.4,2,4,24,9
2019-01-15,0.01,1.1,0.6,0.56,0.1,Poor,0.8,0.2,1,0.24,0.29,0.06,0,0,0.22,1,4,24,9
2019-01-15,0.08,6.9,7.2,1.04,0.03,Poor,2,2.7,4.7,0.58,0.69,0.25,0.08,0.05,0.44,2,4,25,9
2019-01-15,0.13,11.6,8.8,0.76,0.4,Average,5,3.1,8.1,0.38,0.48,0.23,0.09,0.06,0.31,1,4,25,9
2019-01-15,0.03,2.6,3.4,1.29,0.16,Below Average,1.1,1.4,2.4,0.56,0.66,0.02,0.11,0.09,0.56,2,4,26,9
2019-01-15,0.02,2.1,1.7,0.83,0.22,Below Average,1.3,0.6,1.9,0.31,0.44,0.06,0.03,0.03,0.31,1,4,26,9
2019-01-15,0,0.2,0.3,1.25,-,-,0.1,0.1,0.2,0.67,0.83,0.25,0,0,0.5,2,5,27,9
2019-01-15,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5,1,5,27,9
2019-01-15,0.02,1.4,1.6,1.22,0.08,Poor,0.5,0.5,1,0.53,0.71,0.17,0.13,0.09,0.48,2,5,28,9
2019-01-15,0.01,1.2,0.8,0.67,0.28,Below Average,0.6,0.3,0.9,0.31,0.41,0.19,0.05,0.05,0.29,1,5,28,9
2019-01-15,0.46,23.7,25.4,1.07,0.06,Poor,14.1,9.6,23.7,0.4,0.53,0,0.01,0.01,0.4,2,6,29,9
2019-01-15,0.58,27.7,24.3,0.88,0.31,Average,18.9,8.8,27.7,0.32,0.44,0,0,0,0.32,1,6,29,9
2019-01-15,0.02,1,0.6,0.59,0.57,Good,0.8,0.2,1,0.24,0.29,0,0,0,0.24,2,6,30,9
2019-01-15,0.05,2.3,1.3,0.56,0.39,Average,1.8,0.5,2.3,0.21,0.28,0,0,0,0.21,1,6,30,9
2019-01-15,0.06,3.1,2,0.64,0.69,Very Good,2.1,1,3.1,0.32,0.32,0,0.02,0.02,0.32,2,6,31,9
2019-01-15,0.04,1.9,1.6,0.85,0.76,Very Good,1.1,0.8,1.9,0.42,0.42,0,0.06,0.06,0.42,1,6,31,9
2019-01-15,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67,2,6,32,9
2019-01-15,0,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,1,6,32,9
2019-01-15,0.38,19.5,24.6,1.26,0.1,Poor,7.8,11.8,19.5,0.6,0.6,0,0.08,0.08,0.6,2,6,33,9
2019-01-15,0.28,13.5,13.5,1,0.14,Poor,7.1,6.5,13.5,0.48,0.48,0,0.06,0.06,0.48,1,6,33,9
2019-01-15,0.1,5.3,5.8,1.1,0.21,Below Average,2.5,2.8,5.3,0.52,0.52,0,0.06,0.06,0.52,2,6,34,9
2019-01-15,0.1,4.8,3.2,0.68,0.09,Poor,3.2,1.6,4.8,0.33,0.33,0,0.01,0.01,0.33,1,6,34,9
2019-01-15,0,0.2,0.3,1.67,-,-,0.1,0.1,0.2,0.67,0.67,0,0.33,0.33,0.67,2,6,35,9
2019-01-15,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33,1,6,35,9
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,9
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,9
2019-01-15,0.26,13.2,14.9,1.13,0.12,Poor,8.1,5.1,13.2,0.39,0.57,0,0,0,0.39,2,7,37,9
2019-01-15,0.43,20.5,18.5,0.9,0.18,Below Average,14.3,6.2,20.5,0.3,0.45,0,0,0,0.3,1,7,37,9
2019-01-15,0.63,8.2,8.6,1.05,0.22,Below Average,5.2,3,8.2,0.36,0.52,0,0.01,0.01,0.36,2,7,38,9
2019-01-15,0.62,12.7,10.6,0.83,0.23,Below Average,9.1,3.6,12.7,0.28,0.42,0,0,0,0.28,1,7,38,9
2019-01-15,0.38,4.9,6.3,1.27,0.11,Poor,2.8,2.1,4.9,0.43,0.64,0,0,0,0.43,2,7,39,9
2019-01-15,0.38,7.8,7.9,1.01,0.31,Average,5.2,2.6,7.8,0.34,0.5,0,0,0,0.34,1,7,39,9
2019-01-15,0.18,9.2,9.2,1,0.03,Poor,5.2,3.9,9.2,0.43,0.5,0,0,0,0.43,2,8,40,9
2019-01-15,0.13,6,4.7,0.78,0.52,Good,3.9,2.1,6,0.34,0.39,0,0,0,0.34,1,8,40,9
2019-01-15,0.23,5.5,4.1,0.75,0.48,Average,3.4,2.1,5.5,0.38,0.38,0,0.01,0.01,0.38,2,9,41,9
2019-01-15,0.1,2.6,2.1,0.8,0.66,Very Good,1.6,1.1,2.6,0.4,0.4,0,0,0,0.4,1,9,41,9
2019-01-15,0.15,3.5,2.8,0.8,0.25,Below Average,2.1,1.4,3.5,0.4,0.4,0,0,0,0.4,2,9,42,9
2019-01-15,0.1,2.6,1.9,0.71,0.53,Good,1.7,0.9,2.6,0.36,0.36,0,0,0,0.36,1,9,42,9
2019-01-15,0.62,14.7,18.4,1.25,0.01,Poor,8.6,6.1,14.7,0.42,0.62,0,0,0,0.42,2,9,43,9
2019-01-15,0.81,22.4,20.3,0.91,0.19,Below Average,15.6,6.8,22.4,0.3,0.45,0,0,0,0.3,1,9,43,9
2019-01-15,0.94,61.6,45.5,0.74,0.09,Poor,28.6,16.4,45,0.36,0.43,0.19,0.1,0.06,0.33,1,10,44,9
2019-01-15,0.06,3.7,3.4,0.92,0.55,Good,1.6,1.3,2.9,0.44,0.55,0.18,0.05,0.03,0.38,1,10,45,9
2019-01-15,0.08,5.3,4.2,0.79,0.42,Average,1.5,1.5,3.1,0.5,0.64,0.37,0.07,0.01,0.31,1,10,46,9
2019-01-15,1,85.4,74.3,0.87,0.57,Good,36.2,27.2,63.4,0.43,0.5,0.17,0.11,0.08,0.39,2,1,1,3
2019-01-15,1,84.3,78.3,0.93,0.79,Very Good,30.9,29,59.9,0.48,0.54,0.18,0.13,0.1,0.44,1,10,1,3
2019-01-15,0.18,15.5,16.3,1.05,0.19,Below Average,5.4,6.3,11.7,0.54,0.59,0.16,0.12,0.11,0.49,2,1,9,3
2019-01-15,0.18,15.5,16.3,1.05,0.19,Below Average,5.4,6.3,11.7,0.54,0.59,0.16,0.12,0.11,0.49,2,2,9,3
2019-01-15,0.16,13.7,12.1,0.89,0.23,Below Average,5.1,4.7,9.8,0.48,0.52,0.19,0.12,0.11,0.44,1,2,9,3
2019-01-15,0.16,13.7,12.1,0.89,0.23,Below Average,5.1,4.7,9.8,0.48,0.52,0.19,0.12,0.11,0.44,1,10,9,3
2019-01-15,0.82,69.9,58.1,0.83,0.68,Very Good,30.8,20.9,51.7,0.4,0.47,0.17,0.1,0.07,0.37,2,1,10,3
2019-01-15,0.84,70.7,66.2,0.94,0.87,Excellent,25.9,24.3,50.1,0.48,0.55,0.18,0.14,0.09,0.44,1,10,10,3
2019-01-15,0.02,1.6,1.1,0.67,0.57,Good,1.1,0.3,1.4,0.24,0.31,0.04,0.08,0.04,0.29,2,1,11,3
2019-01-15,0.04,3,2.5,0.82,0.78,Very Good,1.5,0.9,2.4,0.39,0.46,0.13,0.09,0.02,0.38,1,10,11,3
2019-01-15,0.07,4.9,3.5,0.72,0.84,Excellent,2.5,1.4,3.9,0.36,0.44,0.19,0.04,0.01,0.3,2,1,12,3
2019-01-15,0.07,4.8,5.3,1.1,0.97,Excellent,1.5,2.1,3.6,0.59,0.65,0.15,0.11,0.1,0.53,1,10,12,3
2019-01-15,0.06,3.9,2.4,0.62,0.85,Excellent,2.3,0.9,3.2,0.29,0.33,0.16,0.07,0.07,0.26,2,1,13,3
2019-01-15,0.04,2.5,2.1,0.82,0.57,Good,1.2,0.9,2.1,0.42,0.42,0.08,0.16,0.11,0.4,1,10,13,3
2019-01-15,0.12,8.2,6.5,0.79,0.7,Very Good,4.1,2.3,6.4,0.37,0.43,0.14,0.1,0.07,0.35,2,1,14,3
2019-01-15,0.11,8,6.3,0.79,0.36,Average,2.8,2.1,4.9,0.43,0.47,0.23,0.18,0.12,0.38,1,10,14,3
2019-01-15,0.94,65.5,54.7,0.84,0.61,Good,28.7,19.7,48.4,0.41,0.48,0.17,0.11,0.07,0.37,2,1,15,3
2019-01-15,0.06,4.5,3.3,0.75,0.9,Excellent,2.1,1.2,3.3,0.37,0.43,0.18,0.09,0.06,0.33,2,1,16,3
2019-01-15,0.04,2.9,2.7,0.91,0.3,Below Average,0.5,0.7,1.2,0.61,0.69,0.34,0.25,0.09,0.41,2,1,17,3
2019-01-15,0.32,26.9,23.7,0.88,0.64,Good,15.3,8.1,23.3,0.35,0.47,0.09,0.05,0.04,0.34,2,2,2,3
2019-01-15,0.19,15.7,15.3,0.98,0.76,Very Good,7.8,5.2,13,0.4,0.55,0.13,0.06,0.05,0.36,1,2,2,3
2019-01-15,0.08,6.4,5.1,0.8,0.4,Average,2.5,1.7,4.1,0.4,0.46,0.24,0.15,0.08,0.35,2,2,3,3
2019-01-15,0.14,11.7,9.4,0.8,0.67,Very Good,4.7,3.3,8.1,0.41,0.45,0.19,0.14,0.11,0.39,1,2,3,3
2019-01-15,0.05,4,3.1,0.77,0.74,Very Good,1.5,1.3,2.8,0.45,0.45,0.23,0.1,0.07,0.38,2,2,4,3
2019-01-15,0.08,6.8,6.5,0.95,0.84,Excellent,2.3,2.8,5.1,0.55,0.55,0.19,0.09,0.07,0.48,1,2,4,3
2019-01-15,0.09,7.8,9.3,1.2,0.19,Below Average,2.7,3.9,6.5,0.59,0.59,0.04,0.17,0.16,0.61,2,2,18,3
2019-01-15,0.12,9.7,12.5,1.3,0.96,Excellent,1.9,5.4,7.3,0.74,0.74,0.12,0.18,0.17,0.68,1,2,18,3
2019-01-15,0.06,4.8,4.3,0.89,0.9,Excellent,1.7,1.8,3.5,0.52,0.52,0.13,0.17,0.13,0.47,2,2,19,3
2019-01-15,0.05,4.5,5,1.12,0.71,Very Good,1.3,2.2,3.5,0.62,0.62,0.09,0.13,0.12,0.55,1,2,19,3
2019-01-15,0.02,1.9,1.4,0.72,0.82,Very Good,1.3,0.5,1.9,0.29,0.38,0.03,0,0,0.28,2,2,6,3
2019-01-15,0.04,3.1,2.2,0.7,0.21,Below Average,1.8,0.8,2.6,0.31,0.37,0.15,0.04,0.04,0.28,1,2,6,3
2019-01-15,0.08,7.1,5.5,0.78,0.53,Good,3.5,2.1,5.5,0.37,0.4,0.13,0.13,0.1,0.36,2,2,5,3
2019-01-15,0.04,3.3,2.3,0.68,0.26,Below Average,1.7,0.8,2.5,0.32,0.34,0.16,0.12,0.06,0.32,1,2,5,3
2019-01-15,0.02,1.3,1.3,0.95,0.55,Good,0.5,0.4,0.9,0.46,0.54,0.2,0.15,0.15,0.45,2,2,8,3
2019-01-15,0.04,3.4,4.3,1.28,0.91,Excellent,0.9,1.6,2.5,0.65,0.7,0.1,0.22,0.16,0.63,1,2,8,3
2019-01-15,0.03,2.3,1.9,0.85,0.39,Average,1.2,0.8,2,0.4,0.48,0.12,0,0,0.35,2,2,7,3
2019-01-15,0.08,6.5,5.5,0.85,0.62,Good,3,1.9,4.9,0.38,0.47,0.16,0.14,0.13,0.35,1,2,7,3
2019-01-15,0.09,7.4,2.5,0.33,0.9,Excellent,0.7,0.4,1.1,0.35,0.35,0.67,0.18,0,0.18,2,2,20,3
2019-01-15,0.07,5.9,3.1,0.53,0.73,Very Good,0.4,0.3,0.7,0.4,0.45,0.55,0.34,0.01,0.33,1,2,20,3
2019-01-15,0.13,10.9,10.1,0.92,0.22,Below Average,5.3,3.6,8.9,0.41,0.49,0.1,0.13,0.1,0.41,2,3,21,3
2019-01-15,0.06,4.6,4.1,0.88,0.72,Very Good,2.1,1.5,3.5,0.42,0.47,0.15,0.13,0.09,0.41,1,3,21,3
2019-01-15,0.16,13.3,11.5,0.87,0.44,Average,5.9,4,9.9,0.41,0.49,0.18,0.1,0.07,0.37,2,3,22,3
2019-01-15,0.25,21.3,20.3,0.95,0.87,Excellent,8.5,7.5,15.9,0.47,0.53,0.15,0.13,0.11,0.44,1,3,22,3
2019-01-15,0.07,6.3,5.5,0.88,0.49,Average,2.4,2.1,4.5,0.47,0.51,0.18,0.12,0.09,0.44,2,3,23,3
2019-01-15,0.11,9.1,8.8,0.97,0.8,Very Good,3.3,3.8,7.1,0.53,0.55,0.15,0.07,0.06,0.48,1,3,23,3
2019-01-15,0.04,3.8,4.5,1.19,0.16,Below Average,1.8,1.5,3.3,0.46,0.62,0.04,0.12,0.11,0.49,2,4,24,3
2019-01-15,0.02,1.3,1.8,1.42,0.96,Excellent,0.3,0.7,1,0.67,0.8,0.11,0.16,0.16,0.63,1,4,24,3
2019-01-15,0.1,8.2,6.5,0.8,0.56,Good,3.4,2.3,5.7,0.41,0.51,0.25,0.06,0.05,0.33,2,4,25,3
2019-01-15,0.13,11.3,11.1,0.98,0.91,Excellent,3.7,4.1,7.9,0.53,0.62,0.21,0.13,0.09,0.44,1,4,25,3
2019-01-15,0.03,2.3,2.5,1.09,0.42,Average,0.9,0.9,1.7,0.5,0.6,0.09,0.15,0.12,0.53,2,4,26,3
2019-01-15,0.03,2.3,2.3,1.03,0.52,Good,1.1,1,2.1,0.48,0.55,0.06,0.03,0.03,0.47,1,4,26,3
2019-01-15,0,0.3,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,2,5,27,3
2019-01-15,0,0.1,0.2,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,1,5,27,3
2019-01-15,0.02,1.7,1.5,0.88,0.45,Average,0.6,0.5,1.1,0.47,0.53,0.2,0.16,0.16,0.44,2,5,28,3
2019-01-15,0.01,1,0.8,0.8,0.49,Average,0.3,0.3,0.6,0.56,0.61,0.33,0.07,0.07,0.4,1,5,28,3
2019-01-15,0.57,29.3,26.4,0.9,0.73,Very Good,19.7,9.6,29.3,0.33,0.45,0,0,0,0.33,2,6,29,3
2019-01-15,0.44,21.9,22.7,1.04,0.84,Excellent,13.7,8.1,21.9,0.37,0.51,0,0.02,0.02,0.37,1,6,29,3
2019-01-15,0.02,1.1,0.6,0.53,0.69,Very Good,0.9,0.2,1.1,0.18,0.27,0,0,0,0.18,2,6,30,3
2019-01-15,0.03,1.5,1.3,0.86,0.81,Very Good,1,0.5,1.5,0.32,0.43,0,0,0,0.32,1,6,30,3
2019-01-15,0.04,2.1,1.7,0.84,0.24,Below Average,1.2,0.9,2.1,0.42,0.42,0,0.03,0.03,0.42,2,6,31,3
2019-01-15,0.04,2.2,1.1,0.49,0.07,Poor,1.7,0.5,2.2,0.24,0.24,0,0,0,0.24,1,6,31,3
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,32,3
2019-01-15,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33,1,6,32,3
2019-01-15,0.34,17.5,19,1.09,0.59,Good,8.3,9.1,17.5,0.52,0.52,0,0.05,0.05,0.52,2,6,33,3
2019-01-15,0.42,21,26.2,1.25,0.93,Excellent,8.2,12.8,21,0.61,0.61,0,0.07,0.07,0.61,1,6,33,3
2019-01-15,0.05,2.8,2.6,0.93,0.63,Good,1.5,1.3,2.8,0.45,0.45,0,0.05,0.05,0.45,2,6,34,3
2019-01-15,0.1,5.1,5.7,1.13,0.87,Excellent,2.3,2.8,5.1,0.55,0.55,0,0.03,0.03,0.55,1,6,34,3
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,35,3
2019-01-15,0,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0,0,1,1,6,35,3
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,3
