Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,133
0,1,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,133
0,0,1,3,2,1,2,2,0,0,16,17,3,6,0,0,0,0,4,2,3,2,1,133
0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,133
0,0,0,2,1,1,0,0,0,0,16,21,0,2,0,0,0,0,0,0,2,1,1,133
0,0,1,0,0,0,2,2,0,0,15,1,1,2,0,0,0,0,2,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,133
0,0,1,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,2,1,0,0,0,133
0,0,1,1,0,1,0,0,0,0,15,6,1,0,0,1,0,1,2,0,0,0,0,133
0,0,0,1,0,1,0,0,0,0,15,7,1,0,0,0,0,0,1,0,1,0,1,133
0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,133
1,0,1,1,0,1,0,0,0,0,15,10,0,0,0,0,0,0,1,0,1,0,1,133
1,0,2,0,0,0,0,0,0,0,15,13,1,0,0,0,0,0,3,0,0,0,0,133
0,0,0,0,0,0,2,2,0,0,15,14,1,2,0,0,0,0,1,0,0,0,0,133
0,0,0,1,0,1,0,0,0,0,15,17,0,0,0,0,0,0,0,0,1,0,1,133
0,0,1,0,0,0,0,0,0,0,15,18,1,0,0,0,0,0,2,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,133
0,0,1,0,0,0,0,0,0,1,15,20,0,0,0,0,0,0,1,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,134
1,0,2,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,0,0,0,134
1,0,2,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,2,0,0,0,0,134
0,1,1,1,0,1,0,0,0,0,16,5,0,0,0,0,0,0,1,0,1,0,1,134
0,0,2,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,2,0,0,0,0,134
1,0,0,1,1,0,0,0,0,0,16,7,1,2,0,0,0,0,1,0,1,1,0,134
0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,134
0,0,1,1,1,0,0,0,0,1,16,9,0,2,0,0,0,0,1,0,1,1,0,134
0,1,0,0,0,0,3,0,3,0,16,10,0,0,0,0,0,0,0,0,0,0,0,134
2,0,0,0,0,0,0,0,0,1,16,11,0,0,0,0,0,0,0,1,0,0,0,134
0,0,1,0,0,0,0,0,0,0,16,12,0,0,1,0,0,0,1,0,0,0,0,134
0,0,0,0,0,0,2,2,0,0,16,13,0,2,0,0,0,0,0,0,0,0,0,134
0,0,0,0,0,0,2,2,0,0,16,14,0,2,0,0,0,0,0,0,0,0,0,134
1,0,2,2,0,2,1,0,1,0,16,17,0,0,0,0,0,0,2,0,2,0,2,134
0,0,0,2,1,1,0,0,0,1,16,18,0,2,0,0,0,0,0,0,2,1,1,134
0,1,2,1,1,0,0,0,0,0,16,21,0,2,0,0,0,0,2,0,1,1,0,134
1,0,1,1,1,0,0,0,0,0,15,1,0,2,0,0,0,0,1,1,1,1,0,134
0,0,0,1,1,0,0,0,0,0,15,2,0,2,1,0,0,0,0,0,1,1,0,134
0,1,1,1,0,1,0,0,0,0,15,3,0,0,0,0,0,0,1,1,1,0,1,134
0,0,0,1,0,1,2,2,0,1,15,5,0,2,0,0,0,0,0,1,1,0,1,134
0,0,0,0,0,0,2,1,1,0,15,6,0,1,0,0,0,0,0,0,0,0,0,134
0,0,2,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,2,0,0,0,0,134
0,0,1,1,1,0,0,0,0,0,15,10,0,2,0,0,0,0,1,0,1,1,0,134
0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,134
0,0,1,0,0,0,0,0,0,1,15,12,0,0,0,0,0,0,1,1,0,0,0,134
0,1,2,1,0,1,0,0,0,0,15,14,0,0,0,0,0,0,2,0,1,0,1,134
0,0,1,0,0,0,2,1,1,1,15,15,1,1,0,0,0,0,2,0,0,0,0,134
1,0,2,1,1,0,0,0,0,0,15,16,0,2,0,0,0,0,2,0,1,1,0,134
0,0,0,2,1,1,0,0,0,0,15,18,1,2,0,0,0,0,1,0,2,1,1,134
1,0,1,0,0,0,0,0,0,0,15,19,2,0,0,0,0,0,3,0,0,0,0,134
0,0,0,2,0,2,0,0,0,0,15,20,1,0,0,0,0,0,1,0,2,0,2,134
0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,2,1,1,0,16,9,0,1,0,0,0,0,0,0,0,0,0,138
